,home,result,goals,away,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards,rank_h,rank_a,prediction
361,20,P,-0.4000000000000001,0,-3.0,-1.8000000000000005,0.4,0.2,-6.199999999999996,-3.8000000000000007,-0.6000000000000001,0.0,0.0,3.0,2
362,4,V,-1.6,14,-4.399999999999999,-1.4,-0.6,-0.8,-10.4,-2.4000000000000004,-1.2000000000000002,0.2,0.0,3.0,2
363,12,V,0.4,22,1.200000000000001,1.7999999999999998,0.4,0.4,7.600000000000001,0.200000000000001,0.4000000000000001,-0.2,1.0,2.0,1
364,24,P,-0.6000000000000001,17,-0.7999999999999989,-1.0,-0.2,-0.2,-4.200000000000003,-5.200000000000001,0.3999999999999999,0.0,1.0,1.0,2
365,28,P,-0.3999999999999999,16,-6.799999999999999,-1.7999999999999998,0.0,-0.2,-7.399999999999999,4.0,-0.3999999999999999,0.0,3.0,0.0,1
366,25,V,0.1999999999999999,11,2.6,-0.6000000000000001,0.0,-0.2,8.399999999999999,-3.6,0.9999999999999998,0.2,1.0,1.0,1
367,27,P,-1.8,21,-5.0,-1.7999999999999998,-0.6,-0.6,-6.0,3.599999999999998,1.1999999999999995,0.0,1.0,2.0,2
368,9,V,0.0,2,-2.2,-1.0000000000000004,0.0,0.2,-4.0,-5.999999999999998,1.4,0.0,0.0,0.0,1
369,15,V,0.6000000000000001,3,0.4000000000000003,-0.2000000000000001,0.6,0.6,7.0,-1.5999999999999996,1.0,0.0,3.0,0.0,1
370,0,P,0.0,13,3.799999999999999,0.7999999999999998,-0.2,0.0,0.1999999999999957,1.4000000000000004,-0.7999999999999998,0.0,1.0,0.0,0
371,19,V,-0.8,15,1.1999999999999993,-1.5999999999999996,-0.3999999999999999,-0.3999999999999999,5.199999999999996,-2.8000000000000007,-0.6000000000000001,0.0,2.0,1.0,1
372,17,V,2.2,4,8.999999999999998,3.8,0.0,0.0,13.0,2.200000000000001,-0.4000000000000001,-0.2,2.0,0.0,1
373,3,N,-0.4000000000000001,24,-3.0,-0.5999999999999996,0.0,-0.2,-2.3999999999999986,0.8000000000000007,-0.4000000000000001,-0.2,0.0,3.0,2
374,14,P,-1.4,21,5.800000000000001,1.6000000000000003,-0.6000000000000001,-0.4,8.599999999999994,-1.200000000000001,0.9999999999999998,0.0,2.0,1.0,0
375,11,V,-0.5999999999999999,12,-2.8000000000000007,-2.2,-0.2,-0.2,-6.799999999999997,-0.4000000000000003,-0.1999999999999999,0.0,2.0,1.0,0
376,22,P,-1.4,9,-0.5999999999999996,-1.2000000000000002,0.0,-0.2,1.3999999999999986,-0.4000000000000003,-0.7999999999999998,0.2,0.0,3.0,2
377,2,N,-0.3999999999999999,27,3.0,0.2000000000000001,0.0,0.0,4.600000000000001,-0.5999999999999979,-1.4,0.0,1.0,1.0,0
378,25,P,1.0,28,2.4000000000000004,0.5999999999999996,0.2,0.2,15.0,-2.0,1.0,0.2,0.0,1.0,0
379,16,P,0.1999999999999999,20,4.000000000000002,2.3999999999999995,-0.2,0.0,4.400000000000006,-0.5999999999999996,1.2000000000000002,0.0,0.0,3.0,1
380,9,V,1.0,27,3.2,0.3999999999999994,0.2,0.2,-2.200000000000003,-1.1999999999999993,-0.5999999999999996,0.0,1.0,1.0,1
381,12,V,-2.0,21,0.7999999999999989,0.4000000000000003,-0.4,-0.4,5.800000000000004,0.5999999999999996,-0.4000000000000001,0.2,0.0,4.0,2
382,11,V,3.0,7,2.0,3.0,0.0,0.0,-2.0,-3.0,2.0,0.0,4.0,0.0,0
383,25,N,0.5999999999999999,4,5.6,1.4,0.2,0.2,22.6,-0.1999999999999993,-0.3999999999999999,0.0,1.0,0.0,1
384,20,P,0.6000000000000001,19,-4.600000000000001,-0.8000000000000007,0.0,0.0,-12.0,2.4000000000000004,-0.4000000000000001,0.0,2.0,2.0,0
385,14,V,0.0,24,2.400000000000002,0.7999999999999998,0.2,0.0,14.6,1.8000000000000007,-0.7999999999999998,-0.4,3.0,1.0,1
386,17,V,2.0,2,1.200000000000001,2.3999999999999995,0.0,0.2,1.0,1.799999999999999,0.1999999999999999,0.0,3.0,0.0,1
387,4,P,-1.4,15,-5.6,-2.6,-0.6,-0.6,-13.4,0.5999999999999996,0.4000000000000001,0.0,0.0,4.0,0
388,13,V,0.0,9,-3.6,-0.7999999999999998,0.0,0.0,6.799999999999997,-0.200000000000001,-0.2000000000000001,0.0,1.0,0.0,1
389,24,P,-1.0,1,-5.0,-2.0,0.0,0.0,-20.0,4.0,2.0,0.0,4.0,0.0,1
390,27,P,0.0,0,-4.0,0.3999999999999994,0.0,-0.2,-6.0,1.0,0.6000000000000001,0.0,2.0,1.0,2
391,12,V,0.4000000000000001,28,3.200000000000001,1.0000000000000004,0.4,0.4,14.799999999999995,1.200000000000001,0.0,0.2,0.0,2.0,2
392,26,P,-3.0,25,-4.0,0.0,-1.0,-1.0,-32.0,8.0,1.0,0.0,0.0,4.0,0
393,21,N,1.4,14,-3.0,-1.0,0.8,0.6000000000000001,-8.599999999999994,2.0,-0.1999999999999999,0.0,2.0,2.0,0
394,19,V,-0.1999999999999999,11,8.0,1.1999999999999995,0.2,0.2,14.0,-2.8000000000000007,-1.2000000000000002,-0.4,2.0,0.0,1
395,7,P,-1.4,17,-2.4000000000000004,-2.2,-0.2,-0.4,-3.799999999999997,-1.0,0.0,0.0,0.0,4.0,2
396,2,V,-1.0,20,4.800000000000001,0.5999999999999996,-0.4,-0.4,6.799999999999997,4.399999999999999,0.1999999999999997,0.2,1.0,0.0,1
397,1,P,0.7999999999999998,13,-0.1999999999999993,-0.2000000000000001,0.0,0.0,5.799999999999997,-2.0,-1.4,0.0,0.0,4.0,2
398,15,P,0.7999999999999998,0,1.400000000000002,3.2,0.4,0.2,0.8000000000000043,-3.6,-0.1999999999999999,0.0,0.0,3.0,0
399,28,P,0.0,26,2.0,-1.2000000000000002,0.0,0.0,9.6,-1.4000000000000004,-1.0,0.0,4.0,0.0,0
400,9,P,1.6,24,0.5999999999999996,1.2000000000000002,0.2,-0.2,3.799999999999997,1.8000000000000007,-0.5999999999999996,-0.4,2.0,0.0,1
401,25,V,1.5,7,9.9,5.3,0.2,0.2,12.0,-4.6,-0.1,0.0,4.0,0.0,1
403,0,V,1.6,4,3.6,0.6000000000000001,0.0,0.2,11.199999999999996,2.4000000000000004,-0.6000000000000001,0.0,2.0,2.0,1
404,20,V,0.0,12,-2.0,0.5999999999999996,-0.2,-0.2,-6.0,-3.2,0.8,0.0,2.0,2.0,2
405,15,N,-1.0,13,1.5999999999999996,0.8000000000000007,0.4,0.4,-2.6000000000000014,-4.199999999999999,0.3999999999999999,0.0,2.0,2.0,0
406,17,V,0.8999999999999999,26,7.0,1.2999999999999998,0.4,0.6,12.4,-1.3000000000000007,-1.7,-0.5,4.0,0.0,1
407,1,V,0.8999999999999999,2,-4.5,-0.2999999999999998,0.0,0.0,-5.399999999999999,-5.0,-1.2000000000000002,-0.2,0.0,4.0,0
408,13,P,0.0,17,-2.0,0.1999999999999993,-0.4,-0.6,-2.0,1.200000000000001,0.5999999999999999,0.2,4.0,0.0,0
409,7,N,-0.9333333333333336,14,-6.066666666666665,-3.266666666666666,0.1333333333333333,-0.0666666666666667,-13.266666666666666,2.0666666666666664,0.0,-0.2,0.0,4.0,2
410,19,V,-0.3999999999999999,0,2.3999999999999986,0.2000000000000001,0.2,0.2,3.6000000000000014,-5.199999999999999,0.0,0.0,1.0,2.0,0
411,24,V,-0.1999999999999999,15,-0.5999999999999996,-2.0,0.2,0.6,-12.200000000000005,0.5999999999999996,-0.3999999999999999,0.0,0.0,3.0,2
412,27,P,0.1999999999999999,4,2.4000000000000004,2.0,0.0,0.0,8.600000000000001,4.0,0.1999999999999999,0.0,0.0,1.0,1
413,28,V,-1.0,20,2.0,-1.0000000000000004,0.0,0.0,1.6000000000000014,1.5999999999999996,-1.6,-0.2,0.0,3.0,0
414,26,N,-1.4,9,-11.133333333333333,-3.0,-0.2,-0.2,-7.533333333333338,2.933333333333332,1.6,0.3333333333333333,0.0,4.0,1
415,2,P,-1.7999999999999998,25,-4.599999999999998,-2.0,-0.4,-0.4,-8.399999999999999,5.399999999999999,1.0000000000000002,0.2,1.0,2.0,0
416,21,V,-0.1999999999999999,1,3.533333333333333,-0.1333333333333328,0.6,0.6,4.600000000000001,4.266666666666668,0.4666666666666668,0.0,4.0,0.0,1
417,12,N,0.0,11,3.6,1.0,0.0,0.0,10.200000000000005,5.4,-1.6,-0.2,1.0,3.0,1
418,25,N,1.2000000000000002,27,11.0,3.2,0.2,0.2,11.6,-4.599999999999998,-0.4000000000000001,-0.2,1.0,2.0,1
419,15,V,-0.6000000000000001,2,-3.0,-2.2,0.0,0.0,-2.799999999999997,-4.400000000000002,0.6000000000000001,0.0,2.0,0.0,1
420,11,P,-1.2000000000000002,13,-7.4,-2.6000000000000005,0.0,0.0,-16.0,-3.3999999999999986,0.7999999999999998,0.2,0.0,4.0,2
421,0,P,1.1999999999999995,24,0.1999999999999993,1.2000000000000002,-0.2,-0.4,9.799999999999995,-0.1999999999999993,-0.8,-0.2,2.0,1.0,0
422,4,V,0.4499999999999999,7,-1.1500000000000004,0.9500000000000002,-0.5,-0.5,-7.950000000000003,-2.25,-0.25,0.0,4.0,0.0,0
423,1,P,-1.0,19,-6.75,-3.2,-0.2,0.0499999999999999,-10.25,1.5500000000000007,0.1,0.0,0.0,4.0,2
424,9,V,1.2,28,2.6,1.8000000000000005,0.2,0.2,5.600000000000001,0.5999999999999996,0.3999999999999999,0.0,2.0,0.0,1
425,20,N,0.3500000000000001,26,2.5500000000000007,1.85,0.0,0.0,1.1499999999999986,-4.6,-0.5499999999999998,-0.0499999999999999,4.0,0.0,0
426,14,N,0.5999999999999999,12,3.799999999999999,1.1999999999999995,0.2,0.2,5.600000000000001,-3.9999999999999982,0.8,0.2,3.0,1.0,1
427,17,N,0.1999999999999997,21,-1.0,-0.2000000000000001,-0.1999999999999999,0.2,5.599999999999994,-0.8000000000000007,0.4000000000000001,0.0,2.0,1.0,1
428,13,N,1.4,20,6.400000000000002,2.0,-0.2,-0.2,16.4,4.0,-0.5999999999999999,0.0,2.0,1.0,1
429,2,V,-0.3999999999999999,4,3.6,1.6000000000000003,0.0,0.0,10.6,3.400000000000002,0.5999999999999999,0.2,1.0,2.0,1
430,7,P,-2.0,0,-5.0,-3.6,0.2,0.2,-4.399999999999999,0.3999999999999986,0.6000000000000001,0.2,0.0,4.0,2
431,21,V,0.2000000000000001,9,2.4000000000000004,0.3999999999999994,0.6,0.6,2.0,1.6000000000000014,0.0,0.0,2.0,0.0,1
432,27,P,0.4000000000000001,15,-1.1999999999999993,2.2,0.2,0.2,-5.0,2.6000000000000014,-1.4,0.0,1.0,2.0,0
433,26,P,-0.2000000000000001,14,-4.6,-0.6000000000000001,-0.2,-0.2,-13.6,5.199999999999999,0.8,-0.2,0.0,4.0,1
434,28,P,-1.4,17,1.5999999999999996,-0.3999999999999994,-0.6,-0.8,-5.799999999999997,-0.5999999999999996,-1.2000000000000002,0.0,1.0,2.0,2
435,19,P,0.1999999999999997,25,-2.0,0.5999999999999996,-0.2,-0.2,-4.399999999999999,-1.0,-0.2000000000000001,0.0,3.0,0.0,1
436,24,N,0.6000000000000001,11,5.6,1.8000000000000005,0.2,0.4,-2.199999999999996,3.3999999999999986,-0.3999999999999999,-0.4,2.0,1.0,0
437,12,V,-0.8,1,0.1999999999999993,0.0,0.0,-0.2,5.799999999999997,5.199999999999999,0.0,0.0,2.0,0.0,1
438,11,P,-1.0,27,-2.6000000000000005,-2.6,-0.4,-0.4,-1.7999999999999972,-0.9999999999999982,0.7999999999999998,-0.2,0.0,4.0,0
439,25,N,2.2,28,1.200000000000001,2.2,0.3999999999999999,0.3999999999999999,13.599999999999994,-2.3999999999999986,0.0,0.0,0.0,2.0,0
440,1,P,0.0,26,0.0,0.7999999999999998,0.0,0.2,-5.199999999999996,-4.399999999999999,-0.3999999999999999,0.0,0.0,0.0,1
441,4,V,0.0,24,1.3999999999999986,-0.1999999999999993,-0.2,-0.4,1.0,-4.799999999999999,-1.6,0.0,1.0,2.0,1
442,20,N,-0.1999999999999999,9,-1.0,0.5999999999999996,0.2,0.2,-6.800000000000004,-3.6,0.6000000000000001,0.0,2.0,1.0,0
443,11,P,-2.2,21,-6.199999999999999,-3.4,-0.6,-0.6,-2.3999999999999986,-1.3999999999999986,0.0,0.0,0.0,2.0,2
444,2,P,-0.5999999999999996,19,-1.1999999999999993,-0.7999999999999998,0.0,0.0,-1.6000000000000014,6.0,0.8,0.0,2.0,1.0,2
445,15,N,-0.6000000000000001,14,-1.5999999999999996,-1.0,-0.2,-0.2,-9.0,2.4000000000000004,2.0,-0.2,1.0,3.0,0
446,17,N,1.4,12,1.4000000000000004,0.3999999999999994,0.4,0.6,4.399999999999999,-3.3999999999999986,0.0,0.0,3.0,0.0,1
447,27,N,1.4,7,1.1999999999999993,2.0,0.0,0.0,-2.6000000000000014,1.0,-0.1999999999999997,0.0,4.0,0.0,1
448,0,N,0.3999999999999999,13,-1.1999999999999993,0.4000000000000003,0.2,0.2,-7.800000000000004,0.0,0.4000000000000001,-0.2,1.0,1.0,0
449,26,N,-0.3999999999999999,0,-4.4,-1.7999999999999998,-0.2,-0.2,-7.199999999999996,1.1999999999999993,0.3999999999999999,0.0,0.0,4.0,2
450,7,P,-0.6000000000000001,15,-1.799999999999999,0.2000000000000001,0.2,0.2,-1.0,0.5999999999999996,0.2000000000000001,0.2,0.0,4.0,2
451,14,V,-0.8,4,-1.6000000000000014,-1.1999999999999995,0.2,0.2,9.0,-3.6000000000000014,0.3999999999999999,0.4,3.0,1.0,1
452,12,P,-1.4,25,-0.8000000000000007,-0.7999999999999998,-0.4,-0.4,-11.4,5.199999999999999,0.7999999999999998,0.0,0.0,3.0,0
453,9,P,0.1999999999999999,1,1.8000000000000007,0.4000000000000003,0.0,-0.2,12.6,1.3999999999999986,-1.4,0.0,4.0,0.0,1
454,24,P,0.4000000000000001,2,-7.0,-2.0,0.2,0.4,-7.200000000000003,3.2,0.8000000000000003,0.2,1.0,3.0,1
455,19,P,0.2000000000000001,17,2.799999999999997,2.2,-0.2,-0.6,-3.799999999999997,-4.6,-1.0,0.0,1.0,0.0,1
456,28,V,0.6,11,1.8000000000000007,0.3999999999999999,0.2,0.2,-1.3999999999999986,1.4000000000000004,0.4000000000000001,0.0,2.0,0.0,1
457,21,V,1.4,20,6.4,2.8,0.2,0.2,6.399999999999999,-0.7999999999999989,0.0,0.0,3.0,1.0,1
458,13,V,-0.6000000000000001,27,6.0,1.2000000000000002,-0.4,-0.4,12.6,0.1999999999999993,-0.2000000000000001,0.0,2.0,1.0,1
459,25,P,0.2000000000000001,13,-3.4000000000000004,0.6000000000000005,0.0,0.0,0.2000000000000028,-3.0,0.0,0.0,1.0,1.0,2
460,1,N,-0.8,14,-4.799999999999999,-1.2000000000000002,-0.2,0.0,-13.6,1.4000000000000004,1.0,0.0,0.0,4.0,2
461,0,P,-0.1999999999999999,12,1.1999999999999993,-0.5999999999999996,0.2,0.2,8.200000000000003,0.0,-0.1999999999999997,0.0,3.0,0.0,1
462,15,P,0.4000000000000001,28,2.4000000000000004,1.1999999999999995,0.0,0.0,6.199999999999996,-2.2,0.6000000000000001,0.0,3.0,0.0,1
463,2,V,1.0,7,6.4,2.4000000000000004,-0.2,-0.2,1.1999999999999955,1.0,-0.3999999999999999,-0.4,4.0,0.0,1
464,4,N,0.6000000000000001,26,-1.5999999999999996,0.4000000000000003,0.2,0.2,-7.799999999999997,-3.599999999999998,-0.6000000000000001,0.0,4.0,0.0,1
465,19,V,-1.6,21,2.6000000000000014,0.2000000000000001,-0.4,-0.4,5.399999999999999,-4.4,-0.2000000000000001,0.2,2.0,1.0,0
466,17,V,1.4,9,8.999999999999998,3.2,0.2,0.6,-2.8000000000000043,-0.8000000000000007,0.8,-0.2,1.0,2.0,1
467,11,P,-0.6,20,1.799999999999999,-0.2000000000000001,-0.2,-0.2,5.200000000000003,-0.5999999999999996,0.2000000000000001,0.2,0.0,4.0,0
468,27,N,0.3999999999999999,24,1.5999999999999996,0.1999999999999997,0.4,0.2,-2.799999999999997,-2.3999999999999986,-0.3999999999999999,-0.2,2.0,2.0,0
469,26,P,-0.3999999999999999,15,0.8000000000000007,-0.5999999999999996,-0.2,-0.2,2.199999999999996,5.4,-0.2000000000000001,0.0,0.0,4.0,2
470,13,V,1.0,2,-1.4000000000000004,-1.0,0.2,0.2,2.6000000000000014,4.399999999999999,-0.8,0.0,2.0,2.0,1
471,14,V,0.0,27,6.4,1.7999999999999998,-0.2,-0.2,10.4,-2.4000000000000004,-0.7999999999999998,0.2,3.0,0.0,1
472,12,N,-0.3999999999999999,4,-0.4000000000000003,-1.2000000000000002,0.0,0.0,-2.200000000000003,5.799999999999999,1.8000000000000005,0.0,1.0,2.0,1
473,21,N,0.8000000000000003,25,4.800000000000001,2.4,0.0,0.0,-13.0,-1.799999999999999,-1.0,0.0,2.0,1.0,1
474,20,N,0.3999999999999999,1,-2.3999999999999995,-0.8000000000000003,0.2,0.2,0.4000000000000057,-2.200000000000001,-2.4,-0.2,4.0,0.0,0
475,24,P,-1.0,17,-9.2,-3.0,-0.4,-0.6000000000000001,-7.799999999999997,1.599999999999998,0.6000000000000001,0.2,1.0,2.0,2
476,7,P,-1.0,19,-9.2,-3.2,0.0,0.0,-5.800000000000004,5.6,1.8000000000000005,0.2,0.0,4.0,2
477,9,N,-0.2,11,-5.4,-1.0,0.0,0.0,6.600000000000001,3.4000000000000004,0.4000000000000001,0.0,0.0,1.0,1
478,25,V,0.2,1,-1.6000000000000003,-0.6000000000000001,0.2,0.2,15.199999999999996,0.0,-1.4,-0.2,4.0,0.0,1
479,27,P,0.0,28,0.200000000000001,0.3999999999999999,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1
480,7,V,-1.2,26,-5.0,-2.0,-0.2,-0.2,-10.6,-4.800000000000001,-0.2000000000000001,0.4,0.0,0.0,2
481,15,P,0.3999999999999999,12,-2.0,1.4000000000000004,0.2,0.2,4.600000000000001,-4.400000000000002,0.0,0.0,3.0,0.0,0
482,17,N,1.4,20,11.6,3.6,0.4,0.8,11.200000000000005,1.1999999999999993,0.3999999999999999,0.0,3.0,0.0,1
483,11,P,-1.2,14,-3.8000000000000007,-1.3999999999999997,-0.2,-0.2,-10.200000000000005,-0.8000000000000007,0.0,-0.2,1.0,2.0,2
484,19,V,1.0,24,8.2,3.6,0.0,0.0,9.0,-8.0,-0.8,0.0,3.0,1.0,0
485,2,P,-0.2000000000000001,21,-1.8000000000000007,1.0,0.0,0.0,4.0,0.1999999999999993,0.3999999999999999,-0.2,2.0,2.0,0
486,0,V,0.6000000000000001,9,6.0,1.2000000000000002,0.2,0.2,-4.600000000000001,2.0,0.0,-0.2,2.0,1.0,1
487,4,P,-1.2000000000000002,13,-4.800000000000001,-2.2,0.0,0.0,-5.0,-2.0,-0.8,0.0,1.0,2.0,2
488,28,N,0.8,7,-1.4000000000000004,-1.0,0.2,0.2,-4.400000000000006,2.6000000000000014,-0.7999999999999998,-0.4,4.0,0.0,1
489,1,N,-1.0,15,1.4000000000000004,-1.7999999999999998,-0.2,-0.2,-8.0,1.6000000000000014,1.0,0.0,0.0,4.0,0
490,14,N,0.6000000000000001,0,1.200000000000001,0.7999999999999998,0.4,0.4,8.799999999999997,-1.8000000000000007,0.3999999999999999,0.4,1.0,0.0,0
491,9,N,-0.3999999999999999,25,1.0,1.2000000000000002,-0.2,-0.2,1.7999999999999972,-1.4000000000000004,-0.2000000000000001,-0.2,1.0,2.0,1
492,11,N,-1.4,17,-11.999999999999998,-2.2,-0.4,-0.8,-10.4,-0.7999999999999989,0.0,0.2,1.0,3.0,2
493,20,N,-0.3999999999999999,4,-4.6000000000000005,-1.8,-0.2,-0.2,-0.6000000000000014,3.6,1.2,0.0,1.0,2.0,1
494,13,V,0.3999999999999999,19,-3.200000000000001,-0.7999999999999998,0.2,0.2,-11.0,8.8,-0.1999999999999999,-0.2,3.0,1.0,1
497,21,V,0.8000000000000003,27,6.4,1.6,-0.2,-0.2,0.1999999999999957,-4.4,-0.5999999999999999,0.2,3.0,1.0,1
498,24,V,0.5999999999999999,7,2.0,0.0,0.0,0.0,-3.200000000000003,-0.8000000000000007,-0.6000000000000001,-0.2,4.0,0.0,1
499,9,N,-0.7999999999999999,12,-1.0,0.6000000000000001,-0.2,-0.2,3.6000000000000014,-2.2,0.5999999999999996,-0.2,2.0,1.0,1
500,20,P,-1.0,14,-9.4,-4.199999999999999,-0.4,-0.6,-15.6,-2.0,-0.6000000000000001,-0.4,0.0,3.0,2
501,4,N,-0.5999999999999999,28,0.7999999999999989,0.0,0.0,0.0,-3.3999999999999986,-4.399999999999999,-1.4,0.0,0.0,4.0,1
502,0,V,-1.2000000000000002,21,0.8000000000000007,0.7999999999999998,-0.2,-0.2,-0.4000000000000057,3.3999999999999986,-0.8,-0.2,2.0,0.0,1
503,25,P,-1.4,17,-6.999999999999998,-1.7999999999999998,-0.2,-0.3999999999999999,3.200000000000003,-1.1999999999999993,0.3999999999999999,0.2,0.0,3.0,2
504,13,V,1.6,26,0.8000000000000007,1.2000000000000002,0.2,0.2,-9.799999999999995,0.3999999999999986,-1.5999999999999996,0.0,4.0,0.0,1
505,27,N,0.2000000000000001,2,0.4000000000000003,-0.1999999999999993,0.2,0.0,-7.399999999999999,2.799999999999999,0.1999999999999997,0.2,1.0,1.0,1
507,1,V,-0.4,11,5.4,0.7999999999999998,0.0,0.0,-1.3999999999999986,-2.2,1.4,0.0,0.0,4.0,1
508,14,P,1.6,9,5.4,3.2,0.0,0.1999999999999999,11.0,1.1999999999999993,-0.5999999999999996,0.4,3.0,0.0,0
509,7,V,0.1999999999999999,20,-3.0,0.1999999999999997,0.2,0.2,-1.0,1.799999999999999,1.2000000000000002,0.2,0.0,4.0,2
510,17,V,0.6000000000000001,15,5.799999999999999,1.2000000000000002,0.2,0.3999999999999999,2.0,-0.200000000000001,-0.6000000000000001,0.0,2.0,1.0,0
511,24,P,1.2000000000000002,25,0.200000000000001,0.0,-0.2,-0.2,-19.0,1.5999999999999996,0.1999999999999997,-0.2,1.0,1.0,0
512,19,N,0.6000000000000001,27,3.4000000000000004,1.5999999999999996,0.0,0.0,12.400000000000006,-6.600000000000001,0.3999999999999999,0.0,2.0,0.0,1
513,2,N,-0.4000000000000001,0,-4.199999999999999,-0.7999999999999998,0.0,0.2,0.8000000000000043,-1.200000000000001,0.3999999999999999,0.0,1.0,3.0,2
514,26,P,0.3999999999999999,11,2.799999999999999,0.3999999999999999,0.2,0.2,13.799999999999995,-3.400000000000002,1.2000000000000002,0.0,0.0,4.0,0
515,21,V,0.8,4,0.1999999999999993,-0.3999999999999999,0.2,0.2,3.3999999999999986,0.0,2.2,0.2,2.0,0.0,1
516,12,P,-1.0,13,-3.6000000000000014,-2.8000000000000003,0.1999999999999999,0.1999999999999999,1.5999999999999943,1.400000000000002,0.5999999999999999,0.2,0.0,3.0,2
517,28,P,0.8,1,-2.8000000000000007,0.3999999999999999,-0.2,-0.2,3.800000000000004,2.8000000000000007,-1.1999999999999995,-0.2,4.0,0.0,1
518,14,V,0.6000000000000001,28,2.799999999999999,1.5999999999999996,0.4,0.6,11.4,-2.8000000000000007,0.2000000000000001,0.4,3.0,1.0,1
519,0,V,0.8,25,5.799999999999999,2.2,0.0,0.0,-4.799999999999997,2.599999999999998,-0.9999999999999998,-0.2,4.0,0.0,1
520,21,V,0.5999999999999999,24,-0.8000000000000007,0.7999999999999998,0.2,0.2,10.199999999999996,1.4000000000000004,0.6000000000000001,0.0,3.0,0.0,1
521,13,V,0.8000000000000003,7,6.199999999999999,2.2,0.2,0.2,3.199999999999996,0.8000000000000007,-1.2000000000000002,-0.2,4.0,0.0,1
522,1,P,-1.2000000000000002,17,-0.8000000000000007,-0.9999999999999996,-0.2,-0.2,-8.0,-1.200000000000001,0.2000000000000001,0.2,0.0,4.0,2
523,11,N,-0.4000000000000001,15,-3.8,-0.2000000000000001,0.2,0.0,-11.200000000000005,6.199999999999999,-0.4000000000000003,0.0,1.0,3.0,0
524,4,P,-0.3999999999999999,19,-5.199999999999999,-2.6000000000000005,0.2,0.2,-17.0,2.6,-1.6,-0.2,1.0,3.0,2
525,20,P,-0.6,27,-0.7999999999999989,-0.3999999999999999,0.0,0.0,3.200000000000003,1.6000000000000014,0.1999999999999997,-0.2,2.0,0.0,2
526,26,P,0.0,12,1.8000000000000007,1.0,-0.4,-0.4,13.4,-1.0,0.7999999999999998,-0.2,0.0,2.0,1
527,9,N,-0.1999999999999999,2,0.1999999999999993,-1.0000000000000004,0.4,0.2,-1.0,-0.5999999999999996,0.3999999999999999,0.0,1.0,0.0,1
528,27,N,0.4000000000000001,12,5.199999999999999,1.4,-0.4,-0.4,1.3999999999999986,-1.4000000000000004,0.1999999999999997,0.0,2.0,0.0,0
529,2,N,0.1999999999999999,28,-2.799999999999999,-0.1999999999999997,0.0,0.2,3.200000000000003,-2.2,1.4,0.0,1.0,2.0,0
530,25,V,0.1999999999999999,11,4.0,1.5999999999999996,0.0,0.0,17.6,-6.400000000000002,-0.3999999999999999,0.2,2.0,1.0,1
531,24,V,-1.1999999999999995,13,-1.4000000000000004,-2.2,-0.4,-0.4,-8.599999999999994,-0.5999999999999996,1.6,0.2,0.0,4.0,2
532,7,P,-0.8,21,-6.0,-2.0,0.2,0.2,-7.0,-2.2,0.2000000000000001,0.0,0.0,4.0,2
533,4,P,0.0,1,-7.999999999999998,-1.8000000000000005,0.0,-0.2,-3.800000000000004,2.4000000000000004,0.2000000000000001,0.0,4.0,0.0,0
534,17,P,-0.1999999999999997,14,-1.6000000000000014,-2.8,0.0,-0.1999999999999999,-13.400000000000006,-0.5999999999999996,0.5999999999999996,0.0,1.0,3.0,0
535,15,V,0.3999999999999999,9,3.0,1.0,-0.2,0.0,9.199999999999996,1.8000000000000007,0.5999999999999996,0.0,3.0,0.0,0
536,0,V,2.4,20,5.4,2.8,0.2,0.2,3.0,-0.1999999999999993,-0.3999999999999999,0.0,4.0,0.0,1
537,19,P,0.3999999999999999,26,10.999999999999998,3.2,0.2,0.2,5.800000000000004,-5.400000000000002,-1.4,0.0,4.0,0.0,1
538,1,P,-1.6,0,-2.799999999999999,-2.2,0.0,0.2,-6.399999999999999,-4.800000000000001,-0.1999999999999999,0.2,0.0,4.0,2
539,11,V,-0.1999999999999999,2,-2.200000000000001,-1.5999999999999996,0.2,0.0,-6.800000000000004,3.8000000000000007,0.1999999999999997,-0.2,2.0,0.0,0
540,17,V,0.6000000000000001,27,-1.1999999999999993,0.6000000000000005,0.4,0.4,-0.3999999999999986,-1.3999999999999986,0.3999999999999999,0.0,1.0,2.0,1
541,9,V,0.1999999999999999,4,0.4000000000000003,-0.1999999999999997,0.3999999999999999,0.3999999999999999,2.199999999999996,-1.0,0.3999999999999999,-0.4,0.0,2.0,1
542,20,P,-1.4,15,-1.0,0.3999999999999999,-0.2,-0.4,-3.199999999999996,-0.4000000000000021,-1.4,0.0,0.0,4.0,2
543,12,V,-0.1999999999999999,7,-1.0,-0.7999999999999998,0.0,0.0,-3.5999999999999943,2.8000000000000007,-0.7999999999999998,0.2,2.0,0.0,1
544,21,N,-0.1999999999999997,13,-1.5999999999999996,-0.2000000000000001,0.0,-0.1999999999999999,5.400000000000006,3.6000000000000014,0.8000000000000003,0.0,0.0,0.0,0
545,28,P,-0.3999999999999999,19,-7.600000000000001,-2.3999999999999995,-0.2,-0.2,-8.799999999999997,3.4000000000000004,-1.2,-0.2,0.0,3.0,2
