,team1,date,matchday,stadium,result,goals,team2,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards
21,Lazio,2020-02-05,Giornata n. 17,Casa,N,0,Hellas Verona,19.0,4.0,0,0,53.0,13.0,3,0
21,Hellas Verona,2020-02-05,Giornata n. 17,Ospiti,N,0,Lazio,15.0,3.0,0,0,47.0,17.0,2,0
22,Bologna,2020-02-07,Giornata n. 23,Ospiti,V,3,Roma,13.0,4.0,0,0,41.0,19.0,4,0
22,Roma,2020-02-07,Giornata n. 23,Casa,P,2.0,Bologna,19.0,8.0,0,0,59.0,13.0,2,1
22,Sampdoria,2020-02-08,Giornata n. 23,Ospiti,V,3,Torino,14.0,4.0,1,1,45.0,25.0,5,0
22,Torino,2020-02-08,Giornata n. 23,Casa,P,1,Sampdoria,6.0,2.0,0,0,55.0,15.0,3,1
22,Hellas Verona,2020-02-08,Giornata n. 23,Casa,V,2,Juventus,15.0,4.0,1,1,46.0,15.0,2,0
22,Juventus,2020-02-08,Giornata n. 23,Ospiti,P,1,Hellas Verona,15.0,2.0,0,0,54.0,20.0,3,0
22,Fiorentina,2020-02-08,Giornata n. 23,Casa,P,1,Atalanta,8.0,4.0,0,0,33.0,23.0,2,0
22,Atalanta,2020-02-08,Giornata n. 23,Ospiti,V,2,Fiorentina,15.0,5.0,0,0,67.0,16.0,2,0
22,Udinese,2020-02-09,Giornata n. 23,Ospiti,N,1,Brescia,26.0,7.0,0,0,60.0,18.0,3,0
22,SPAL,2020-02-09,Giornata n. 23,Casa,P,1,Sassuolo,11.0,4.0,0,0,38.0,20.0,2,0
22,Genoa,2020-02-09,Giornata n. 23,Casa,V,1,Cagliari,13.0,5.0,0,0,47.0,15.0,3,0
22,Inter,2020-02-09,Giornata n. 23,Casa,V,4.0,Milan,16.0,7.0,0,0,43.0,9.0,4,0
22,Sassuolo,2020-02-09,Giornata n. 23,Ospiti,V,2,SPAL,21.0,8.0,1,1,62.0,17.0,4,0
22,Lecce,2020-02-09,Giornata n. 23,Ospiti,V,3,Napoli,15.0,10.0,0,0,40.0,16.0,3,0
22,Milan,2020-02-09,Giornata n. 23,Ospiti,P,2,Inter,17.0,2.0,0,0,57.0,15.0,2,0
22,Parma,2020-02-09,Giornata n. 23,Casa,P,0,Lazio,19.0,4.0,0,0,47.0,16.0,3,0
22,Brescia,2020-02-09,Giornata n. 23,Casa,N,1,Udinese,8.0,5.0,0,0,40.0,11.0,0,0
22,Lazio,2020-02-09,Giornata n. 23,Ospiti,V,1,Parma,23.0,5.0,0,0,53.0,11.0,2,0
22,Cagliari,2020-02-09,Giornata n. 23,Ospiti,P,0,Genoa,10.0,4.0,0,0,53.0,17.0,6,0
22,Napoli,2020-02-09,Giornata n. 23,Casa,P,2,Lecce,25.0,7.0,0,0,60.0,18.0,5,0
23,Atalanta,2020-02-15,Giornata n. 24,Casa,V,2,Roma,13.0,7.0,0,0,56.0,14.0,1,0
23,Roma,2020-02-15,Giornata n. 24,Ospiti,P,1.0,Atalanta,8.0,1.0,0,0,44.0,20.0,4,0
23,SPAL,2020-02-15,Giornata n. 24,Ospiti,P,1,Lecce,22.0,5.0,0,0,54.0,24.0,3,0
23,Genoa,2020-02-15,Giornata n. 24,Ospiti,V,3,Bologna,6.0,4.0,1,1,44.0,15.0,5,0
23,Lecce,2020-02-15,Giornata n. 24,Casa,V,2,SPAL,10.0,3.0,1,1,46.0,17.0,5,0
23,Bologna,2020-02-15,Giornata n. 24,Casa,P,0,Genoa,15.0,4.0,0,0,56.0,18.0,3,2
23,Napoli,2020-02-16,Giornata n. 24,Ospiti,V,1,Cagliari,14.0,4.0,0,0,55.0,11.0,1,0
23,Fiorentina,2020-02-16,Giornata n. 24,Ospiti,V,5,Sampdoria,10.0,4.0,2,2,55.0,13.0,4,1
23,Lazio,2020-02-16,Giornata n. 24,Casa,V,2,Inter,10.0,3.0,1,1,49.0,14.0,4,0
23,Cagliari,2020-02-16,Giornata n. 24,Casa,P,0,Napoli,10.0,3.0,0,0,45.0,14.0,3,0
23,Sassuolo,2020-02-16,Giornata n. 24,Casa,P,0,Parma,15.0,3.0,0,0,69.0,15.0,5,0
23,Inter,2020-02-16,Giornata n. 24,Ospiti,P,1.0,Lazio,10.0,4.0,0,0,51.0,16.0,2,0
23,Udinese,2020-02-16,Giornata n. 24,Casa,N,0,Hellas Verona,17.0,5.0,0,0,49.0,17.0,1,0
23,Sampdoria,2020-02-16,Giornata n. 24,Casa,P,1,Fiorentina,20.0,6.0,0,0,45.0,14.0,5,1
23,Parma,2020-02-16,Giornata n. 24,Ospiti,V,1,Sassuolo,7.0,6.0,0,0,31.0,20.0,3,0
23,Hellas Verona,2020-02-16,Giornata n. 24,Ospiti,N,0,Udinese,10.0,5.0,0,0,51.0,19.0,2,0
23,Brescia,2020-02-16,Giornata n. 24,Ospiti,P,0,Juventus,5.0,2.0,0,0,32.0,8.0,2,1
23,Juventus,2020-02-16,Giornata n. 24,Casa,V,2,Brescia,27.0,8.0,0,0,68.0,13.0,3,0
23,Milan,2020-02-17,Giornata n. 24,Casa,V,1,Torino,17.0,2.0,0,0,50.0,18.0,2,0
23,Torino,2020-02-17,Giornata n. 24,Ospiti,P,0,Milan,9.0,1.0,0,0,50.0,14.0,3,0
24,Napoli,2020-02-21,Giornata n. 25,Ospiti,V,2,Brescia,9.0,3.0,1,1,72.0,15.0,3,0
24,Brescia,2020-02-21,Giornata n. 25,Casa,P,1,Napoli,10.0,1.0,0,0,28.0,16.0,3,0
24,SPAL,2020-02-22,Giornata n. 25,Casa,P,1,Juventus,11.0,4.0,1,1,45.0,29.0,4,0
24,Bologna,2020-02-22,Giornata n. 25,Casa,N,1,Udinese,16.0,3.0,0,0,60.0,18.0,1,0
24,Udinese,2020-02-22,Giornata n. 25,Ospiti,N,1,Bologna,8.0,2.0,0,0,40.0,17.0,2,0
24,Milan,2020-02-22,Giornata n. 25,Ospiti,N,1,Fiorentina,9.0,3.0,0,0,59.0,18.0,3,0
24,Fiorentina,2020-02-22,Giornata n. 25,Casa,N,1,Milan,16.0,5.0,1,1,41.0,9.0,1,1
24,Juventus,2020-02-22,Giornata n. 25,Ospiti,V,2,SPAL,21.0,6.0,0,0,55.0,18.0,2,0
24,Lazio,2020-02-23,Giornata n. 25,Ospiti,V,3,Genoa,11.0,6.0,0,0,42.0,14.0,2,0
24,Lecce,2020-02-23,Giornata n. 25,Ospiti,P,0,Roma,12.0,2.0,0,0,45.0,8.0,0,0
24,Roma,2020-02-23,Giornata n. 25,Casa,V,4.0,Lecce,26.0,11.0,0,0,55.0,10.0,1,0
24,Genoa,2020-02-23,Giornata n. 25,Casa,P,2,Lazio,14.0,7.0,1,1,58.0,14.0,2,0
25,Lazio,2020-02-29,Giornata n. 26,Casa,V,2,Bologna,14.0,4.0,0,0,46.0,12.0,1,0
25,Bologna,2020-02-29,Giornata n. 26,Ospiti,P,0,Lazio,16.0,3.0,0,0,54.0,13.0,4,0
25,Napoli,2020-02-29,Giornata n. 26,Casa,V,2,Torino,18.0,6.0,0,0,64.0,14.0,1,0
24,Torino,2020-02-29,Giornata n. 26,Ospiti,P,1,Napoli,6.0,1.0,0,0,36.0,15.0,3,0
24,Atalanta,2020-03-01,Giornata n. 26,Ospiti,V,7,Lecce,24.0,9.0,0,0,65.0,14.0,2,0
24,Cagliari,2020-03-01,Giornata n. 26,Casa,P,3,Roma,6.0,5.0,0,1,56.0,18.0,4,0
25,Lecce,2020-03-01,Giornata n. 26,Casa,P,2,Atalanta,9.0,3.0,0,0,35.0,10.0,2,0
25,Roma,2020-03-01,Giornata n. 26,Ospiti,V,4.0,Cagliari,19.0,11.0,0,0,44.0,15.0,5,0
24,Parma,2020-03-08,Giornata n. 26,Casa,P,0,SPAL,13.0,1.0,0,0,53.0,20.0,2,0
25,Genoa,2020-03-08,Giornata n. 26,Ospiti,V,2,Milan,11.0,3.0,0,0,38.0,14.0,0,1
25,Fiorentina,2020-03-08,Giornata n. 26,Ospiti,N,0,Udinese,9.0,4.0,0,0,56.0,8.0,0,0
24,Inter,2020-03-08,Giornata n. 26,Ospiti,P,0.0,Juventus,13.0,1.0,0,0,46.0,18.0,3,1
25,Milan,2020-03-08,Giornata n. 26,Casa,P,1,Genoa,22.0,4.0,0,0,62.0,14.0,0,0
25,Udinese,2020-03-08,Giornata n. 26,Casa,N,0,Fiorentina,14.0,2.0,0,0,44.0,10.0,2,0
24,Sampdoria,2020-03-08,Giornata n. 26,Casa,V,2,Hellas Verona,11.0,5.0,1,1,49.0,18.0,4,0
25,Juventus,2020-03-08,Giornata n. 26,Casa,V,2,Inter,17.0,5.0,0,0,54.0,9.0,1,0
24,Hellas Verona,2020-03-08,Giornata n. 26,Ospiti,P,1,Sampdoria,8.0,2.0,0,0,51.0,26.0,3,0
25,SPAL,2020-03-08,Giornata n. 26,Ospiti,V,1,Parma,6.0,1.0,1,1,47.0,22.0,1,0
25,Brescia,2020-03-09,Giornata n. 26,Ospiti,P,0,Sassuolo,10.0,4.0,0,0,30.0,10.0,3,0
24,Sassuolo,2020-03-09,Giornata n. 26,Casa,V,3,Brescia,20.0,7.0,0,0,70.0,15.0,3,0
25,Hellas Verona,2020-06-20,Giornata n. 25,Casa,V,2,Cagliari,9.0,4.0,0,0,47.0,5.0,1,1
25,Torino,2020-06-20,Giornata n. 25,Casa,N,1,Parma,19.0,7.0,0,1,51.0,18.0,1,0
25,Cagliari,2020-06-20,Giornata n. 25,Ospiti,P,1,Hellas Verona,14.0,3.0,0,0,53.0,18.0,6,1
25,Parma,2020-06-20,Giornata n. 25,Ospiti,N,1,Torino,6.0,5.0,0,0,49.0,18.0,2,0
25,Sampdoria,2020-06-21,Giornata n. 25,Ospiti,P,1,Inter,7.0,2.0,0,0,29.0,24.0,3,0
25,Inter,2020-06-21,Giornata n. 25,Casa,V,2.0,Sampdoria,18.0,4.0,0,0,71.0,17.0,3,0
25,Atalanta,2020-06-21,Giornata n. 25,Casa,V,4,Sassuolo,13.0,4.0,0,0,47.0,24.0,4,0
25,Sassuolo,2020-06-21,Giornata n. 25,Ospiti,P,1,Atalanta,13.0,5.0,0,0,53.0,6.0,3,0
26,Juventus,2020-06-22,Giornata n. 27,Ospiti,V,2,Bologna,13.0,2.0,1,1,52.0,17.0,4,1
26,Lecce,2020-06-22,Giornata n. 27,Casa,P,1,Milan,9.0,0.0,1,1,39.0,9.0,1,0
26,Bologna,2020-06-22,Giornata n. 27,Casa,P,0,Juventus,19.0,1.0,0,0,48.0,21.0,1,0
26,Fiorentina,2020-06-22,Giornata n. 27,Casa,N,1,Brescia,22.0,6.0,0,0,58.0,20.0,5,1
26,Milan,2020-06-22,Giornata n. 27,Ospiti,V,4,Lecce,16.0,11.0,0,0,61.0,16.0,1,0
26,Brescia,2020-06-22,Giornata n. 27,Ospiti,N,1,Fiorentina,5.0,2.0,1,1,42.0,32.0,4,0
26,Cagliari,2020-06-23,Giornata n. 27,Ospiti,V,1,SPAL,15.0,4.0,0,0,49.0,15.0,3,0
26,Genoa,2020-06-23,Giornata n. 27,Casa,P,1,Parma,11.0,1.0,1,2,57.0,16.0,1,0
26,Torino,2020-06-23,Giornata n. 27,Casa,V,1,Udinese,6.0,3.0,0,0,36.0,11.0,2,0
26,Napoli,2020-06-23,Giornata n. 27,Ospiti,V,2,Hellas Verona,12.0,8.0,0,0,54.0,10.0,1,0
26,Hellas Verona,2020-06-23,Giornata n. 27,Casa,P,0,Napoli,11.0,4.0,0,0,46.0,18.0,1,0
26,SPAL,2020-06-23,Giornata n. 27,Casa,P,0,Cagliari,11.0,3.0,0,0,51.0,21.0,3,0
26,Udinese,2020-06-23,Giornata n. 27,Ospiti,P,0,Torino,14.0,3.0,0,0,64.0,15.0,2,0
26,Parma,2020-06-23,Giornata n. 27,Ospiti,V,4,Genoa,16.0,7.0,0,0,43.0,18.0,2,0
26,Roma,2020-06-24,Giornata n. 27,Casa,V,2.0,Sampdoria,24.0,9.0,0,0,61.0,13.0,1,0
26,Atalanta,2020-06-24,Giornata n. 27,Casa,V,3,Lazio,24.0,7.0,0,0,60.0,17.0,2,0
26,Inter,2020-06-24,Giornata n. 27,Casa,N,3.0,Sassuolo,17.0,8.0,1,1,49.0,22.0,3,1
26,Lazio,2020-06-24,Giornata n. 27,Ospiti,P,2,Atalanta,6.0,3.0,0,0,40.0,19.0,2,0
26,Sassuolo,2020-06-24,Giornata n. 27,Ospiti,N,3,Inter,12.0,3.0,1,1,51.0,24.0,1,0
26,Sampdoria,2020-06-24,Giornata n. 27,Ospiti,P,1,Roma,15.0,8.0,0,0,39.0,17.0,2,0
27,Lecce,2020-06-26,Giornata n. 28,Ospiti,P,0,Juventus,8.0,3.0,0,0,37.0,8.0,0,1
27,Juventus,2020-06-26,Giornata n. 28,Casa,V,4,Lecce,25.0,11.0,1,1,63.0,15.0,1,0
27,Brescia,2020-06-27,Giornata n. 28,Casa,N,2,Genoa,10.0,4.0,0,0,46.0,17.0,4,0
27,Cagliari,2020-06-27,Giornata n. 28,Casa,V,4,Torino,9.0,4.0,1,1,40.0,16.0,3,0
27,Torino,2020-06-27,Giornata n. 28,Ospiti,P,2,Cagliari,20.0,5.0,0,0,60.0,14.0,0,0
27,Lazio,2020-06-27,Giornata n. 28,Casa,V,2,Fiorentina,11.0,3.0,1,1,54.0,17.0,5,0
27,Fiorentina,2020-06-27,Giornata n. 28,Ospiti,P,1,Lazio,10.0,3.0,0,0,46.0,19.0,2,1
27,Genoa,2020-06-27,Giornata n. 28,Ospiti,N,2,Brescia,15.0,5.0,2,2,54.0,18.0,2,0
27,Sassuolo,2020-06-28,Giornata n. 28,Casa,N,3,Hellas Verona,20.0,9.0,0,0,69.0,20.0,2,0
27,Inter,2020-06-28,Giornata n. 28,Ospiti,V,2.0,Parma,24.0,6.0,0,0,66.0,16.0,4,1
27,Milan,2020-06-28,Giornata n. 28,Casa,V,2,Roma,12.0,5.0,1,1,57.0,11.0,2,0
27,Udinese,2020-06-28,Giornata n. 28,Casa,P,2,Atalanta,9.0,4.0,0,0,32.0,17.0,2,0
27,Sampdoria,2020-06-28,Giornata n. 28,Casa,P,1,Bologna,17.0,5.0,0,0,47.0,21.0,3,0
27,Hellas Verona,2020-06-28,Giornata n. 28,Ospiti,N,3,Sassuolo,7.0,3.0,0,0,31.0,15.0,2,0
27,Napoli,2020-06-28,Giornata n. 28,Casa,V,3,SPAL,17.0,9.0,0,0,66.0,16.0,0,0
27,SPAL,2020-06-28,Giornata n. 28,Ospiti,P,1,Napoli,6.0,3.0,0,0,34.0,15.0,3,0
27,Parma,2020-06-28,Giornata n. 28,Casa,P,1,Inter,10.0,2.0,0,0,34.0,17.0,3,1
27,Atalanta,2020-06-28,Giornata n. 28,Ospiti,V,3,Udinese,13.0,12.0,0,0,68.0,12.0,2,0
27,Roma,2020-06-28,Giornata n. 28,Ospiti,P,0.0,Milan,5.0,1.0,0,0,43.0,17.0,2,0
27,Bologna,2020-06-28,Giornata n. 28,Ospiti,V,2,Sampdoria,11.0,2.0,1,1,53.0,15.0,1,0
28,Torino,2020-06-30,Giornata n. 29,Casa,P,1,Lazio,4.0,0.0,1,1,48.0,18.0,1,0
28,Genoa,2020-06-30,Giornata n. 29,Casa,P,1,Juventus,4.0,2.0,0,0,37.0,22.0,5,0
28,Juventus,2020-06-30,Giornata n. 29,Ospiti,V,3,Genoa,18.0,9.0,0,0,63.0,11.0,1,0
28,Lazio,2020-06-30,Giornata n. 29,Ospiti,V,2,Torino,16.0,5.0,0,0,52.0,21.0,3,0
28,Cagliari,2020-07-01,Giornata n. 29,Ospiti,N,1,Bologna,7.0,4.0,0,0,39.0,18.0,2,0
28,Milan,2020-07-01,Giornata n. 29,Ospiti,N,2,SPAL,39.0,9.0,0,0,70.0,13.0,0,0
28,Inter,2020-07-01,Giornata n. 29,Casa,V,6.0,Brescia,22.0,10.0,1,1,61.0,14.0,2,0
28,Fiorentina,2020-07-01,Giornata n. 29,Casa,P,1,Sassuolo,13.0,5.0,0,0,52.0,21.0,4,0
28,Sampdoria,2020-07-01,Giornata n. 29,Ospiti,V,2,Lecce,11.0,3.0,2,2,41.0,17.0,3,0
28,Hellas Verona,2020-07-01,Giornata n. 29,Casa,V,3,Parma,12.0,3.0,1,1,51.0,14.0,2,0
28,SPAL,2020-07-01,Giornata n. 29,Casa,N,2,Milan,5.0,3.0,0,0,30.0,13.0,3,1
28,Sassuolo,2020-07-01,Giornata n. 29,Ospiti,V,3,Fiorentina,9.0,6.0,1,1,48.0,15.0,2,0
28,Brescia,2020-07-01,Giornata n. 29,Ospiti,P,0,Inter,8.0,1.0,0,0,39.0,11.0,2,0
28,Bologna,2020-07-01,Giornata n. 29,Casa,N,1,Cagliari,18.0,4.0,0,0,61.0,22.0,3,0
28,Parma,2020-07-01,Giornata n. 29,Ospiti,P,2,Hellas Verona,15.0,5.0,0,0,49.0,12.0,3,0
28,Lecce,2020-07-01,Giornata n. 29,Casa,P,1,Sampdoria,14.0,5.0,1,1,59.0,13.0,2,0
28,Napoli,2020-07-02,Giornata n. 29,Ospiti,P,0,Atalanta,15.0,6.0,0,0,54.0,15.0,1,0
28,Udinese,2020-07-02,Giornata n. 29,Ospiti,V,2,Roma,13.0,3.0,0,0,49.0,11.0,2,0
28,Roma,2020-07-02,Giornata n. 29,Casa,P,0.0,Udinese,17.0,4.0,0,0,51.0,9.0,3,1
28,Atalanta,2020-07-02,Giornata n. 29,Casa,V,2,Napoli,9.0,3.0,0,0,46.0,19.0,1,0
29,Lecce,2020-07-04,Giornata n. 30,Ospiti,P,2,Sassuolo,9.0,2.0,1,1,35.0,26.0,4,0
29,Juventus,2020-07-04,Giornata n. 30,Casa,V,4,Torino,22.0,7.0,0,0,52.0,12.0,4,0
29,Sassuolo,2020-07-04,Giornata n. 30,Casa,V,4,Lecce,8.0,6.0,1,1,65.0,19.0,3,0
29,Lazio,2020-07-04,Giornata n. 30,Casa,P,0,Milan,8.0,2.0,0,0,47.0,14.0,1,0
29,Milan,2020-07-04,Giornata n. 30,Ospiti,V,3,Lazio,7.0,4.0,1,1,53.0,13.0,1,0
29,Torino,2020-07-04,Giornata n. 30,Ospiti,P,1,Juventus,17.0,5.0,1,1,48.0,16.0,2,0
29,Udinese,2020-07-05,Giornata n. 30,Casa,N,2,Genoa,7.0,4.0,0,0,47.0,14.0,3,0
29,Cagliari,2020-07-05,Giornata n. 30,Casa,P,0,Atalanta,7.0,0.0,0,0,34.0,17.0,3,1
29,Parma,2020-07-05,Giornata n. 30,Casa,P,1,Fiorentina,8.0,2.0,1,1,56.0,19.0,4,0
29,Genoa,2020-07-05,Giornata n. 30,Ospiti,N,2,Udinese,7.0,3.0,0,1,53.0,15.0,2,0
29,Napoli,2020-07-05,Giornata n. 30,Casa,V,2,Roma,21.0,9.0,0,0,59.0,10.0,2,0
29,Fiorentina,2020-07-05,Giornata n. 30,Ospiti,V,2,Parma,8.0,4.0,2,2,44.0,21.0,6,0
29,Inter,2020-07-05,Giornata n. 30,Casa,P,1.0,Bologna,16.0,6.0,0,1,62.0,16.0,3,1
29,Roma,2020-07-05,Giornata n. 30,Ospiti,P,1.0,Napoli,9.0,3.0,0,0,41.0,19.0,4,0
29,Sampdoria,2020-07-05,Giornata n. 30,Casa,V,3,SPAL,12.0,5.0,0,0,40.0,19.0,1,0
29,Bologna,2020-07-05,Giornata n. 30,Ospiti,V,2,Inter,12.0,7.0,0,0,38.0,12.0,3,1
29,Hellas Verona,2020-07-05,Giornata n. 30,Ospiti,P,0,Brescia,17.0,7.0,0,0,63.0,15.0,1,0
29,Brescia,2020-07-05,Giornata n. 30,Casa,V,2,Hellas Verona,10.0,4.0,0,0,37.0,13.0,3,0
29,Atalanta,2020-07-05,Giornata n. 30,Ospiti,V,1,Cagliari,24.0,6.0,1,1,66.0,21.0,2,0
29,SPAL,2020-07-05,Giornata n. 30,Ospiti,P,0,Sampdoria,15.0,2.0,0,0,60.0,13.0,1,0
30,Lazio,2020-07-07,Giornata n. 31,Ospiti,P,1,Lecce,21.0,9.0,0,0,58.0,12.0,3,1
30,Juventus,2020-07-07,Giornata n. 31,Ospiti,P,2,Milan,12.0,4.0,0,0,52.0,19.0,1,0
30,Lecce,2020-07-07,Giornata n. 31,Casa,V,2,Lazio,14.0,3.0,0,1,42.0,10.0,3,0
30,Milan,2020-07-07,Giornata n. 31,Casa,V,4,Juventus,12.0,8.0,1,1,48.0,19.0,4,0
30,Sassuolo,2020-07-08,Giornata n. 31,Ospiti,V,2,Bologna,15.0,6.0,0,0,54.0,17.0,4,0
30,Napoli,2020-07-08,Giornata n. 31,Ospiti,V,2,Genoa,20.0,9.0,0,0,66.0,7.0,0,0
30,Bologna,2020-07-08,Giornata n. 31,Casa,P,1,Sassuolo,10.0,1.0,0,0,46.0,17.0,3,0
30,Fiorentina,2020-07-08,Giornata n. 31,Casa,N,0,Cagliari,15.0,4.0,0,0,61.0,15.0,2,0
30,Sampdoria,2020-07-08,Giornata n. 31,Ospiti,P,0,Atalanta,13.0,3.0,0,0,38.0,23.0,3,0
30,Brescia,2020-07-08,Giornata n. 31,Ospiti,P,1,Torino,15.0,5.0,0,0,44.0,20.0,3,0
30,Roma,2020-07-08,Giornata n. 31,Casa,V,2.0,Parma,26.0,8.0,0,0,57.0,21.0,5,0
30,Atalanta,2020-07-08,Giornata n. 31,Casa,V,2,Sampdoria,13.0,7.0,0,0,62.0,14.0,2,0
30,Torino,2020-07-08,Giornata n. 31,Casa,V,3,Brescia,19.0,7.0,0,0,56.0,25.0,1,0
30,Cagliari,2020-07-08,Giornata n. 31,Ospiti,N,0,Fiorentina,12.0,6.0,0,0,39.0,11.0,2,0
30,Genoa,2020-07-08,Giornata n. 31,Casa,P,1,Napoli,8.0,3.0,0,0,34.0,14.0,1,0
30,Parma,2020-07-08,Giornata n. 31,Ospiti,P,1,Roma,7.0,0.0,1,1,43.0,10.0,1,0
30,Hellas Verona,2020-07-09,Giornata n. 31,Casa,N,2,Inter,8.0,2.0,0,0,42.0,20.0,3,0
30,Udinese,2020-07-09,Giornata n. 31,Ospiti,V,3,SPAL,8.0,3.0,0,0,49.0,10.0,0,0
30,Inter,2020-07-09,Giornata n. 31,Ospiti,N,2.0,Hellas Verona,17.0,5.0,0,0,58.0,14.0,2,0
30,SPAL,2020-07-09,Giornata n. 31,Casa,P,0,Udinese,13.0,2.0,0,0,51.0,13.0,0,0
31,Atalanta,2020-07-11,Giornata n. 32,Ospiti,N,2,Juventus,13.0,2.0,0,0,51.0,20.0,2,0
31,Sassuolo,2020-07-11,Giornata n. 32,Ospiti,V,2,Lazio,17.0,3.0,0,0,63.0,8.0,2,0
31,Roma,2020-07-11,Giornata n. 32,Ospiti,V,3.0,Brescia,19.0,6.0,0,0,60.0,18.0,2,0
31,Juventus,2020-07-11,Giornata n. 32,Casa,N,2,Atalanta,7.0,3.0,2,2,49.0,15.0,3,0
31,Lazio,2020-07-11,Giornata n. 32,Casa,P,1,Sassuolo,10.0,1.0,0,0,37.0,13.0,4,0
31,Brescia,2020-07-11,Giornata n. 32,Casa,P,0,Roma,11.0,4.0,0,0,40.0,19.0,1,0
31,Genoa,2020-07-12,Giornata n. 32,Casa,V,2,SPAL,15.0,7.0,0,1,55.0,17.0,1,0
31,Fiorentina,2020-07-12,Giornata n. 32,Casa,N,1,Hellas Verona,14.0,2.0,0,0,52.0,15.0,3,0
31,Sampdoria,2020-07-12,Giornata n. 32,Ospiti,V,3,Udinese,16.0,7.0,0,0,52.0,10.0,4,0
31,Udinese,2020-07-12,Giornata n. 32,Casa,P,1,Sampdoria,11.0,4.0,0,0,48.0,17.0,1,0
31,Cagliari,2020-07-12,Giornata n. 32,Casa,N,0,Lecce,19.0,5.0,0,0,53.0,11.0,1,0
31,Bologna,2020-07-12,Giornata n. 32,Ospiti,N,2,Parma,13.0,6.0,0,0,49.0,26.0,1,0
31,Lecce,2020-07-12,Giornata n. 32,Ospiti,N,0,Cagliari,21.0,8.0,0,0,47.0,8.0,1,0
31,Milan,2020-07-12,Giornata n. 32,Ospiti,N,2,Napoli,4.0,2.0,1,1,49.0,17.0,4,1
31,Parma,2020-07-12,Giornata n. 32,Casa,N,2,Bologna,16.0,4.0,0,0,51.0,17.0,1,0
31,Napoli,2020-07-12,Giornata n. 32,Casa,N,2,Milan,17.0,7.0,0,0,51.0,12.0,1,0
31,SPAL,2020-07-12,Giornata n. 32,Ospiti,P,0,Genoa,3.0,0.0,0,0,45.0,19.0,2,0
31,Hellas Verona,2020-07-12,Giornata n. 32,Ospiti,N,1,Fiorentina,7.0,3.0,0,0,48.0,14.0,2,0
31,Torino,2020-07-13,Giornata n. 32,Ospiti,P,1,Inter,11.0,3.0,0,0,40.0,23.0,3,0
31,Inter,2020-07-13,Giornata n. 32,Casa,V,3.0,Torino,24.0,10.0,0,0,60.0,22.0,5,0
32,Brescia,2020-07-14,Giornata n. 33,Ospiti,P,2,Atalanta,6.0,5.0,0,0,33.0,11.0,0,0
32,Atalanta,2020-07-14,Giornata n. 33,Casa,V,6,Brescia,14.0,7.0,0,0,67.0,11.0,0,0
32,Lazio,2020-07-15,Giornata n. 33,Ospiti,N,0,Udinese,16.0,3.0,0,0,57.0,11.0,3,0
32,Udinese,2020-07-15,Giornata n. 33,Casa,N,0,Lazio,15.0,5.0,0,0,43.0,13.0,2,0
32,Napoli,2020-07-15,Giornata n. 33,Ospiti,N,1,Bologna,9.0,3.0,0,0,52.0,10.0,1,0
32,Cagliari,2020-07-15,Giornata n. 33,Ospiti,P,0,Sampdoria,15.0,2.0,0,0,52.0,15.0,2,0
32,Bologna,2020-07-15,Giornata n. 33,Casa,N,1,Napoli,13.0,1.0,0,0,48.0,22.0,1,0
32,Parma,2020-07-15,Giornata n. 33,Ospiti,P,1,Milan,12.0,3.0,0,0,43.0,11.0,2,0
32,Lecce,2020-07-15,Giornata n. 33,Casa,P,1,Fiorentina,10.0,2.0,0,0,48.0,16.0,3,0
32,Sampdoria,2020-07-15,Giornata n. 33,Casa,V,3,Cagliari,11.0,4.0,0,0,48.0,13.0,0,0
32,Sassuolo,2020-07-15,Giornata n. 33,Casa,N,3,Juventus,22.0,10.0,0,0,57.0,15.0,4,0
32,Fiorentina,2020-07-15,Giornata n. 33,Ospiti,V,3,Lecce,13.0,7.0,0,1,52.0,8.0,2,0
32,Milan,2020-07-15,Giornata n. 33,Casa,V,3,Parma,27.0,7.0,0,0,57.0,9.0,1,0
32,Juventus,2020-07-15,Giornata n. 33,Ospiti,N,3,Sassuolo,21.0,5.0,0,0,43.0,13.0,4,0
32,Hellas Verona,2020-07-15,Giornata n. 33,Ospiti,P,1,Roma,7.0,1.0,0,0,64.0,6.0,3,0
32,Roma,2020-07-15,Giornata n. 33,Casa,V,2.0,Hellas Verona,19.0,4.0,1,1,36.0,19.0,4,0
32,Genoa,2020-07-16,Giornata n. 33,Ospiti,P,0,Torino,14.0,5.0,0,0,58.0,19.0,2,0
32,SPAL,2020-07-16,Giornata n. 33,Casa,P,0,Inter,12.0,0.0,0,0,39.0,13.0,2,0
32,Inter,2020-07-16,Giornata n. 33,Ospiti,V,4.0,SPAL,16.0,6.0,0,0,61.0,10.0,3,0
32,Torino,2020-07-16,Giornata n. 33,Casa,V,3,Genoa,12.0,5.0,0,0,42.0,24.0,2,0
33,Cagliari,2020-07-18,Giornata n. 34,Casa,N,1,Sassuolo,2.0,1.0,0,0,25.0,14.0,4,1
33,Atalanta,2020-07-18,Giornata n. 34,Ospiti,N,1,Hellas Verona,20.0,7.0,0,0,54.0,17.0,2,0
33,Bologna,2020-07-18,Giornata n. 34,Ospiti,P,1,Milan,8.0,3.0,0,0,48.0,15.0,1,0
