,team1,date,matchday,stadium,result,goals,team2,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards,season
20,Salernitana,2022-01-23,Giornata n. 23,Ospiti,P,1.0,Napoli,1.0,1.0,0,0,19.0,14.0,4,1,2021-2022
22,Spezia,2022-01-23,Giornata n. 23,Casa,V,1.0,Sampdoria,7.0,2.0,0,0,40.0,25.0,2,0,2021-2022
21,Torino,2022-01-23,Giornata n. 23,Casa,N,1.0,Sassuolo,21.0,6.0,0,0,50.0,25.0,3,0,2021-2022
22,Juventus,2022-01-23,Giornata n. 23,Ospiti,N,0.0,Milan,8.0,0.0,0,0,53.0,22.0,2,0,2021-2022
21,Fiorentina,2022-01-23,Giornata n. 23,Ospiti,N,1.0,Cagliari,14.0,5.0,0,1,59.0,15.0,3,1,2021-2022
22,Sassuolo,2022-01-23,Giornata n. 23,Ospiti,N,1.0,Torino,6.0,1.0,0,0,50.0,18.0,3,0,2021-2022
22,Sampdoria,2022-01-23,Giornata n. 23,Ospiti,P,0.0,Spezia,8.0,0.0,0,0,60.0,11.0,4,1,2021-2022
22,Cagliari,2022-01-23,Giornata n. 23,Casa,N,1.0,Fiorentina,11.0,1.0,0,1,41.0,24.0,3,0,2021-2022
22,Roma,2022-01-23,Giornata n. 23,Ospiti,V,4.0,Empoli,16.0,7.0,0,0,42.0,17.0,2,0,2021-2022
22,Milan,2022-01-23,Giornata n. 23,Casa,N,0.0,Juventus,14.0,4.0,0,0,47.0,18.0,2,0,2021-2022
22,Napoli,2022-01-23,Giornata n. 23,Casa,V,4.0,Salernitana,24.0,12.0,2,2,81.0,9.0,0,0,2021-2022
22,Empoli,2022-01-23,Giornata n. 23,Casa,P,2.0,Roma,16.0,7.0,0,0,58.0,14.0,2,0,2021-2022
22,Inter,2022-02-05,Giornata n. 24,Casa,P,1.0,Milan,12.0,5.0,0,0,46.0,22.0,2,0,2021-2022
23,Genoa,2022-02-05,Giornata n. 24,Ospiti,N,0.0,Roma,10.0,3.0,0,0,38.0,23.0,2,1,2021-2022
23,Milan,2022-02-05,Giornata n. 24,Ospiti,V,2.0,Inter,10.0,3.0,0,0,54.0,14.0,4,1,2021-2022
22,Fiorentina,2022-02-05,Giornata n. 24,Casa,P,0.0,Lazio,9.0,3.0,0,0,50.0,15.0,3,1,2021-2022
23,Lazio,2022-02-05,Giornata n. 24,Ospiti,V,3.0,Fiorentina,12.0,7.0,0,0,50.0,16.0,5,0,2021-2022
23,Roma,2022-02-05,Giornata n. 24,Casa,N,0.0,Genoa,23.0,3.0,0,0,62.0,10.0,3,1,2021-2022
22,Venezia,2022-02-06,Giornata n. 24,Casa,P,0.0,Napoli,7.0,3.0,0,0,34.0,12.0,2,1,2021-2022
22,Torino,2022-02-06,Giornata n. 24,Ospiti,P,0.0,Udinese,5.0,1.0,0,0,58.0,22.0,5,1,2021-2022
23,Empoli,2022-02-06,Giornata n. 24,Ospiti,N,0.0,Bologna,15.0,4.0,0,0,41.0,15.0,4,0,2021-2022
22,Atalanta,2022-02-06,Giornata n. 24,Casa,P,1.0,Cagliari,10.0,4.0,0,0,61.0,14.0,1,1,2021-2022
23,Juventus,2022-02-06,Giornata n. 24,Casa,V,2.0,Hellas Verona,11.0,8.0,0,0,46.0,12.0,1,0,2021-2022
21,Udinese,2022-02-06,Giornata n. 24,Casa,V,2.0,Torino,10.0,2.0,1,1,42.0,11.0,3,0,2021-2022
22,Bologna,2022-02-06,Giornata n. 24,Casa,N,0.0,Empoli,12.0,2.0,0,0,59.0,11.0,2,0,2021-2022
23,Napoli,2022-02-06,Giornata n. 24,Ospiti,V,2.0,Venezia,16.0,6.0,0,0,66.0,11.0,2,0,2021-2022
23,Cagliari,2022-02-06,Giornata n. 24,Ospiti,V,2.0,Atalanta,7.0,4.0,0,0,39.0,14.0,5,0,2021-2022
23,Sampdoria,2022-02-06,Giornata n. 24,Casa,V,4.0,Sassuolo,10.0,6.0,1,1,40.0,17.0,2,0,2021-2022
23,Hellas Verona,2022-02-06,Giornata n. 24,Ospiti,P,0.0,Juventus,13.0,1.0,0,0,54.0,11.0,1,0,2021-2022
23,Sassuolo,2022-02-06,Giornata n. 24,Ospiti,P,0.0,Sampdoria,25.0,9.0,0,0,60.0,15.0,2,0,2021-2022
23,Spezia,2022-02-07,Giornata n. 24,Ospiti,N,2.0,Salernitana,11.0,0.0,2,2,44.0,22.0,3,0,2021-2022
21,Salernitana,2022-02-07,Giornata n. 24,Casa,N,2.0,Spezia,10.0,5.0,0,0,56.0,13.0,3,0,2021-2022
23,Inter,2022-02-12,Giornata n. 25,Ospiti,N,1.0,Napoli,8.0,2.0,0,0,51.0,14.0,1,0,2021-2022
23,Venezia,2022-02-12,Giornata n. 25,Ospiti,V,2.0,Torino,6.0,2.0,0,0,33.0,13.0,3,1,2021-2022
24,Lazio,2022-02-12,Giornata n. 25,Casa,V,3.0,Bologna,11.0,5.0,1,1,57.0,13.0,2,0,2021-2022
23,Torino,2022-02-12,Giornata n. 25,Casa,P,1.0,Venezia,14.0,2.0,0,0,67.0,16.0,2,0,2021-2022
24,Napoli,2022-02-12,Giornata n. 25,Casa,N,1.0,Inter,12.0,3.0,1,1,49.0,7.0,1,0,2021-2022
23,Bologna,2022-02-12,Giornata n. 25,Ospiti,P,0.0,Lazio,11.0,3.0,0,0,43.0,16.0,2,0,2021-2022
24,Hellas Verona,2022-02-13,Giornata n. 25,Casa,V,4.0,Udinese,6.0,5.0,0,0,44.0,17.0,3,0,2021-2022
22,Salernitana,2022-02-13,Giornata n. 25,Ospiti,N,1.0,Genoa,12.0,4.0,0,0,51.0,11.0,2,0,2021-2022
24,Sampdoria,2022-02-13,Giornata n. 25,Ospiti,P,0.0,Milan,4.0,1.0,0,0,50.0,14.0,1,0,2021-2022
24,Sassuolo,2022-02-13,Giornata n. 25,Casa,N,2.0,Roma,12.0,3.0,0,0,46.0,12.0,4,1,2021-2022
24,Empoli,2022-02-13,Giornata n. 25,Casa,N,1.0,Cagliari,15.0,6.0,0,0,45.0,19.0,1,0,2021-2022
24,Genoa,2022-02-13,Giornata n. 25,Casa,N,1.0,Salernitana,16.0,5.0,0,0,49.0,22.0,3,0,2021-2022
24,Roma,2022-02-13,Giornata n. 25,Ospiti,N,2.0,Sassuolo,12.0,7.0,1,1,54.0,16.0,2,0,2021-2022
24,Milan,2022-02-13,Giornata n. 25,Casa,V,1.0,Sampdoria,15.0,7.0,0,0,50.0,14.0,3,0,2021-2022
24,Juventus,2022-02-13,Giornata n. 25,Ospiti,N,1.0,Atalanta,15.0,6.0,0,0,48.0,12.0,3,0,2021-2022
24,Cagliari,2022-02-13,Giornata n. 25,Ospiti,N,1.0,Empoli,17.0,4.0,0,0,55.0,14.0,2,0,2021-2022
22,Udinese,2022-02-13,Giornata n. 25,Ospiti,P,0.0,Hellas Verona,21.0,6.0,0,0,56.0,8.0,1,0,2021-2022
23,Atalanta,2022-02-13,Giornata n. 25,Casa,N,1.0,Juventus,21.0,3.0,0,0,52.0,13.0,2,0,2021-2022
23,Fiorentina,2022-02-14,Giornata n. 25,Ospiti,V,2.0,Spezia,20.0,4.0,0,1,67.0,10.0,1,0,2021-2022
24,Spezia,2022-02-14,Giornata n. 25,Casa,P,1.0,Fiorentina,9.0,1.0,0,0,33.0,20.0,2,0,2021-2022
24,Torino,2022-02-18,Giornata n. 26,Ospiti,N,1.0,Juventus,10.0,3.0,0,0,54.0,20.0,2,0,2021-2022
25,Juventus,2022-02-18,Giornata n. 26,Casa,N,1.0,Torino,12.0,3.0,0,0,46.0,17.0,1,0,2021-2022
25,Roma,2022-02-19,Giornata n. 26,Casa,N,2.0,Hellas Verona,7.0,3.0,0,0,57.0,19.0,3,0,2021-2022
23,Salernitana,2022-02-19,Giornata n. 26,Casa,N,2.0,Milan,9.0,4.0,0,0,40.0,19.0,2,0,2021-2022
25,Sampdoria,2022-02-19,Giornata n. 26,Casa,V,2.0,Empoli,8.0,3.0,0,0,42.0,17.0,4,0,2021-2022
25,Milan,2022-02-19,Giornata n. 26,Ospiti,N,2.0,Salernitana,13.0,5.0,0,0,60.0,13.0,4,0,2021-2022
25,Hellas Verona,2022-02-19,Giornata n. 26,Ospiti,N,2.0,Roma,5.0,3.0,0,0,43.0,14.0,2,0,2021-2022
25,Empoli,2022-02-19,Giornata n. 26,Ospiti,P,0.0,Sampdoria,10.0,2.0,0,0,58.0,12.0,2,0,2021-2022
24,Venezia,2022-02-20,Giornata n. 26,Casa,N,1.0,Genoa,15.0,4.0,0,0,47.0,14.0,2,0,2021-2022
23,Udinese,2022-02-20,Giornata n. 26,Casa,N,1.0,Lazio,12.0,2.0,0,0,41.0,24.0,3,0,2021-2022
25,Sassuolo,2022-02-20,Giornata n. 26,Ospiti,V,2.0,Inter,13.0,5.0,0,0,42.0,14.0,2,0,2021-2022
25,Lazio,2022-02-20,Giornata n. 26,Ospiti,N,1.0,Udinese,10.0,2.0,0,0,59.0,9.0,2,0,2021-2022
24,Fiorentina,2022-02-20,Giornata n. 26,Casa,V,1.0,Atalanta,6.0,3.0,0,0,49.0,19.0,2,0,2021-2022
24,Atalanta,2022-02-20,Giornata n. 26,Ospiti,P,0.0,Fiorentina,7.0,1.0,0,0,51.0,23.0,5,0,2021-2022
24,Inter,2022-02-20,Giornata n. 26,Casa,P,0.0,Sassuolo,29.0,7.0,0,0,58.0,12.0,1,0,2021-2022
25,Genoa,2022-02-20,Giornata n. 26,Ospiti,N,1.0,Venezia,12.0,2.0,0,0,53.0,19.0,2,0,2021-2022
25,Napoli,2022-02-21,Giornata n. 26,Ospiti,N,1.0,Cagliari,7.0,3.0,0,0,54.0,22.0,2,0,2021-2022
25,Spezia,2022-02-21,Giornata n. 26,Ospiti,P,1.0,Bologna,6.0,2.0,0,0,39.0,16.0,1,0,2021-2022
25,Cagliari,2022-02-21,Giornata n. 26,Casa,N,1.0,Napoli,13.0,5.0,0,0,46.0,18.0,1,0,2021-2022
24,Bologna,2022-02-21,Giornata n. 26,Casa,V,2.0,Spezia,19.0,7.0,0,0,61.0,7.0,1,0,2021-2022
25,Inter,2022-02-25,Giornata n. 27,Ospiti,N,0.0,Genoa,21.0,4.0,0,0,71.0,10.0,1,0,2021-2022
24,Udinese,2022-02-25,Giornata n. 27,Ospiti,N,1.0,Milan,11.0,6.0,0,0,38.0,19.0,4,0,2021-2022
26,Genoa,2022-02-25,Giornata n. 27,Casa,N,0.0,Inter,7.0,1.0,0,0,29.0,12.0,1,0,2021-2022
26,Milan,2022-02-25,Giornata n. 27,Casa,N,1.0,Udinese,9.0,3.0,0,0,62.0,14.0,2,0,2021-2022
24,Salernitana,2022-02-26,Giornata n. 27,Casa,N,1.0,Bologna,16.0,4.0,0,0,56.0,18.0,2,0,2021-2022
26,Juventus,2022-02-26,Giornata n. 27,Ospiti,V,3.0,Empoli,12.0,5.0,0,0,47.0,8.0,0,0,2021-2022
25,Bologna,2022-02-26,Giornata n. 27,Ospiti,N,1.0,Salernitana,8.0,3.0,0,0,44.0,26.0,3,0,2021-2022
26,Empoli,2022-02-26,Giornata n. 27,Casa,P,2.0,Juventus,11.0,2.0,0,0,53.0,18.0,2,0,2021-2022
25,Fiorentina,2022-02-26,Giornata n. 27,Ospiti,P,1.0,Sassuolo,15.0,6.0,0,0,51.0,13.0,2,1,2021-2022
26,Sassuolo,2022-02-26,Giornata n. 27,Casa,V,2.0,Fiorentina,16.0,6.0,0,0,49.0,14.0,1,0,2021-2022
26,Lazio,2022-02-27,Giornata n. 27,Casa,P,1.0,Napoli,13.0,8.0,0,0,45.0,14.0,3,0,2021-2022
26,Hellas Verona,2022-02-27,Giornata n. 27,Casa,V,3.0,Venezia,19.0,11.0,0,0,57.0,13.0,0,0,2021-2022
26,Roma,2022-02-27,Giornata n. 27,Ospiti,V,1.0,Spezia,30.0,7.0,1,1,64.0,11.0,3,0,2021-2022
26,Napoli,2022-02-27,Giornata n. 27,Ospiti,V,2.0,Lazio,14.0,7.0,0,0,55.0,17.0,2,0,2021-2022
26,Cagliari,2022-02-27,Giornata n. 27,Ospiti,V,2.0,Torino,11.0,5.0,0,0,43.0,25.0,4,0,2021-2022
26,Spezia,2022-02-27,Giornata n. 27,Casa,P,0.0,Roma,9.0,3.0,0,0,36.0,13.0,5,1,2021-2022
25,Venezia,2022-02-27,Giornata n. 27,Ospiti,P,1.0,Hellas Verona,9.0,3.0,0,0,43.0,14.0,1,0,2021-2022
25,Torino,2022-02-27,Giornata n. 27,Casa,P,1.0,Cagliari,15.0,6.0,0,0,57.0,21.0,2,0,2021-2022
25,Atalanta,2022-02-28,Giornata n. 27,Casa,V,4.0,Sampdoria,19.0,9.0,0,0,56.0,15.0,1,0,2021-2022
26,Sampdoria,2022-02-28,Giornata n. 27,Ospiti,P,0.0,Atalanta,6.0,1.0,0,0,44.0,8.0,2,0,2021-2022
25,Salernitana,2022-03-04,Giornata n. 28,Ospiti,P,0.0,Inter,11.0,3.0,0,0,40.0,8.0,1,0,2021-2022
26,Inter,2022-03-04,Giornata n. 28,Casa,V,5.0,Salernitana,23.0,12.0,0,0,60.0,12.0,2,0,2021-2022
27,Cagliari,2022-03-05,Giornata n. 28,Casa,P,0.0,Lazio,16.0,3.0,0,0,45.0,11.0,3,0,2021-2022
27,Sampdoria,2022-03-05,Giornata n. 28,Ospiti,P,1.0,Udinese,8.0,3.0,0,0,57.0,15.0,2,0,2021-2022
26,Atalanta,2022-03-05,Giornata n. 28,Ospiti,P,0.0,Roma,7.0,4.0,0,0,64.0,17.0,4,1,2021-2022
25,Udinese,2022-03-05,Giornata n. 28,Casa,V,2.0,Sampdoria,20.0,5.0,0,0,43.0,20.0,5,0,2021-2022
27,Roma,2022-03-05,Giornata n. 28,Casa,V,1.0,Atalanta,13.0,4.0,0,0,36.0,18.0,6,1,2021-2022
27,Lazio,2022-03-05,Giornata n. 28,Ospiti,V,3.0,Cagliari,14.0,4.0,1,1,55.0,13.0,2,1,2021-2022
26,Torino,2022-03-06,Giornata n. 28,Ospiti,N,0.0,Bologna,13.0,2.0,0,0,48.0,16.0,3,0,2021-2022
27,Napoli,2022-03-06,Giornata n. 28,Casa,P,0.0,Milan,10.0,3.0,0,0,60.0,10.0,4,0,2021-2022
26,Fiorentina,2022-03-06,Giornata n. 28,Casa,N,1.0,Hellas Verona,8.0,2.0,0,0,50.0,15.0,0,0,2021-2022
27,Sassuolo,2022-03-06,Giornata n. 28,Ospiti,V,4.0,Venezia,13.0,7.0,3,3,55.0,15.0,1,0,2021-2022
27,Milan,2022-03-06,Giornata n. 28,Ospiti,V,1.0,Napoli,12.0,7.0,0,0,40.0,20.0,4,0,2021-2022
27,Spezia,2022-03-06,Giornata n. 28,Ospiti,P,0.0,Juventus,9.0,4.0,0,0,44.0,13.0,1,0,2021-2022
27,Genoa,2022-03-06,Giornata n. 28,Casa,N,0.0,Empoli,19.0,6.0,0,0,52.0,15.0,4,0,2021-2022
27,Juventus,2022-03-06,Giornata n. 28,Casa,V,1.0,Spezia,10.0,3.0,0,0,56.0,15.0,3,0,2021-2022
27,Empoli,2022-03-06,Giornata n. 28,Ospiti,N,0.0,Genoa,8.0,2.0,0,0,48.0,22.0,3,0,2021-2022
26,Bologna,2022-03-06,Giornata n. 28,Casa,N,0.0,Torino,6.0,1.0,0,0,52.0,23.0,3,0,2021-2022
27,Hellas Verona,2022-03-06,Giornata n. 28,Ospiti,N,1.0,Fiorentina,3.0,1.0,1,1,50.0,15.0,4,0,2021-2022
26,Venezia,2022-03-06,Giornata n. 28,Casa,P,1.0,Sassuolo,15.0,4.0,0,1,45.0,18.0,4,0,2021-2022
28,Empoli,2022-03-12,Giornata n. 29,Ospiti,P,0.0,Milan,5.0,3.0,0,0,48.0,12.0,0,0,2021-2022
26,Salernitana,2022-03-12,Giornata n. 29,Casa,N,2.0,Sassuolo,15.0,5.0,0,0,47.0,13.0,2,0,2021-2022
28,Sampdoria,2022-03-12,Giornata n. 29,Casa,P,1.0,Juventus,16.0,4.0,0,1,49.0,7.0,0,0,2021-2022
28,Sassuolo,2022-03-12,Giornata n. 29,Ospiti,N,2.0,Salernitana,20.0,7.0,0,0,53.0,16.0,4,1,2021-2022
28,Juventus,2022-03-12,Giornata n. 29,Ospiti,V,3.0,Sampdoria,5.0,2.0,1,1,51.0,17.0,2,0,2021-2022
28,Cagliari,2022-03-12,Giornata n. 29,Ospiti,P,0.0,Spezia,11.0,1.0,0,0,57.0,20.0,4,0,2021-2022
28,Spezia,2022-03-12,Giornata n. 29,Casa,V,2.0,Cagliari,14.0,8.0,0,1,43.0,13.0,1,0,2021-2022
28,Milan,2022-03-12,Giornata n. 29,Casa,V,1.0,Empoli,15.0,5.0,0,0,52.0,7.0,1,0,2021-2022
27,Atalanta,2022-03-13,Giornata n. 29,Casa,N,0.0,Genoa,12.0,2.0,0,0,59.0,14.0,2,0,2021-2022
26,Udinese,2022-03-13,Giornata n. 29,Casa,N,1.0,Roma,11.0,5.0,0,0,37.0,17.0,3,0,2021-2022
27,Torino,2022-03-13,Giornata n. 29,Casa,N,1.0,Inter,13.0,3.0,0,0,44.0,17.0,1,0,2021-2022
27,Inter,2022-03-13,Giornata n. 29,Ospiti,N,1.0,Torino,14.0,6.0,0,0,56.0,21.0,5,0,2021-2022
28,Genoa,2022-03-13,Giornata n. 29,Ospiti,N,0.0,Atalanta,13.0,3.0,0,0,41.0,18.0,0,0,2021-2022
27,Fiorentina,2022-03-13,Giornata n. 29,Casa,V,1.0,Bologna,14.0,5.0,0,0,61.0,10.0,1,0,2021-2022
27,Bologna,2022-03-13,Giornata n. 29,Ospiti,P,0.0,Fiorentina,4.0,0.0,0,0,39.0,17.0,5,1,2021-2022
28,Hellas Verona,2022-03-13,Giornata n. 29,Casa,P,1.0,Napoli,8.0,1.0,0,0,49.0,19.0,6,2,2021-2022
28,Roma,2022-03-13,Giornata n. 29,Ospiti,N,1.0,Udinese,9.0,2.0,1,1,63.0,14.0,2,0,2021-2022
28,Napoli,2022-03-13,Giornata n. 29,Ospiti,V,2.0,Hellas Verona,13.0,4.0,0,0,51.0,9.0,0,0,2021-2022
28,Lazio,2022-03-14,Giornata n. 29,Casa,V,1.0,Venezia,9.0,0.0,1,1,66.0,10.0,1,0,2021-2022
27,Venezia,2022-03-14,Giornata n. 29,Ospiti,P,0.0,Lazio,7.0,2.0,0,0,34.0,13.0,1,0,2021-2022
28,Torino,2022-03-18,Giornata n. 30,Ospiti,P,0.0,Genoa,9.0,3.0,0,0,74.0,19.0,3,0,2021-2022
29,Sassuolo,2022-03-18,Giornata n. 30,Casa,V,4.0,Spezia,14.0,6.0,1,1,58.0,14.0,2,0,2021-2022
29,Genoa,2022-03-18,Giornata n. 30,Casa,V,1.0,Torino,7.0,2.0,0,0,26.0,13.0,3,1,2021-2022
29,Spezia,2022-03-18,Giornata n. 30,Ospiti,P,1.0,Sassuolo,6.0,1.0,0,0,42.0,18.0,3,0,2021-2022
27,Udinese,2022-03-19,Giornata n. 30,Ospiti,P,1.0,Napoli,10.0,3.0,0,0,36.0,13.0,2,1,2021-2022
29,Milan,2022-03-19,Giornata n. 30,Ospiti,V,1.0,Cagliari,21.0,5.0,0,0,57.0,16.0,0,0,2021-2022
28,Inter,2022-03-19,Giornata n. 30,Casa,N,1.0,Fiorentina,13.0,5.0,0,0,50.0,15.0,1,0,2021-2022
29,Napoli,2022-03-19,Giornata n. 30,Casa,V,2.0,Udinese,20.0,8.0,0,0,64.0,10.0,2,0,2021-2022
29,Cagliari,2022-03-19,Giornata n. 30,Casa,P,0.0,Milan,13.0,1.0,0,0,43.0,14.0,1,0,2021-2022
28,Fiorentina,2022-03-19,Giornata n. 30,Ospiti,N,1.0,Inter,17.0,4.0,0,0,50.0,13.0,2,0,2021-2022
28,Venezia,2022-03-20,Giornata n. 30,Casa,P,0.0,Sampdoria,13.0,1.0,0,0,47.0,30.0,5,1,2021-2022
29,Roma,2022-03-20,Giornata n. 30,Casa,V,3.0,Lazio,12.0,6.0,0,0,34.0,17.0,4,0,2021-2022
29,Sampdoria,2022-03-20,Giornata n. 30,Ospiti,V,2.0,Venezia,8.0,4.0,0,0,53.0,24.0,1,0,2021-2022
28,Atalanta,2022-03-20,Giornata n. 30,Ospiti,V,1.0,Bologna,15.0,2.0,0,0,40.0,12.0,1,0,2021-2022
28,Bologna,2022-03-20,Giornata n. 30,Casa,P,0.0,Atalanta,12.0,3.0,0,0,60.0,9.0,0,0,2021-2022
29,Lazio,2022-03-20,Giornata n. 30,Ospiti,P,0.0,Roma,9.0,3.0,0,0,66.0,14.0,3,0,2021-2022
29,Hellas Verona,2022-03-20,Giornata n. 30,Ospiti,N,1.0,Empoli,13.0,4.0,0,1,62.0,13.0,3,0,2021-2022
27,Salernitana,2022-03-20,Giornata n. 30,Ospiti,P,0.0,Juventus,12.0,4.0,0,0,44.0,13.0,2,0,2021-2022
29,Empoli,2022-03-20,Giornata n. 30,Casa,N,1.0,Hellas Verona,7.0,2.0,0,0,38.0,17.0,2,0,2021-2022
29,Juventus,2022-03-20,Giornata n. 30,Casa,V,2.0,Salernitana,12.0,7.0,0,0,56.0,11.0,3,0,2021-2022
30,Spezia,2022-04-02,Giornata n. 31,Casa,V,1.0,Venezia,11.0,4.0,0,0,53.0,18.0,3,0,2021-2022
29,Venezia,2022-04-02,Giornata n. 31,Ospiti,P,0.0,Spezia,15.0,3.0,0,0,47.0,14.0,1,0,2021-2022
30,Sassuolo,2022-04-02,Giornata n. 31,Ospiti,P,1.0,Lazio,20.0,5.0,0,0,46.0,8.0,3,0,2021-2022
28,Salernitana,2022-04-02,Giornata n. 31,Casa,P,0.0,Torino,14.0,4.0,0,0,53.0,16.0,5,1,2021-2022
29,Torino,2022-04-02,Giornata n. 31,Ospiti,V,1.0,Salernitana,7.0,4.0,1,1,47.0,29.0,4,0,2021-2022
30,Lazio,2022-04-02,Giornata n. 31,Casa,V,2.0,Sassuolo,14.0,5.0,0,0,54.0,11.0,1,0,2021-2022
30,Roma,2022-04-03,Giornata n. 31,Ospiti,V,1.0,Sampdoria,6.0,1.0,0,0,51.0,15.0,3,0,2021-2022
30,Napoli,2022-04-03,Giornata n. 31,Ospiti,V,3.0,Atalanta,5.0,4.0,1,1,45.0,12.0,3,0,2021-2022
29,Fiorentina,2022-04-03,Giornata n. 31,Casa,V,1.0,Empoli,24.0,11.0,0,0,61.0,10.0,1,0,2021-2022
30,Cagliari,2022-04-03,Giornata n. 31,Ospiti,P,1.0,Udinese,6.0,3.0,0,0,49.0,15.0,4,1,2021-2022
30,Sampdoria,2022-04-03,Giornata n. 31,Casa,P,0.0,Roma,8.0,3.0,0,0,49.0,16.0,2,0,2021-2022
29,Atalanta,2022-04-03,Giornata n. 31,Casa,P,1.0,Napoli,19.0,3.0,0,0,55.0,17.0,2,0,2021-2022
29,Inter,2022-04-03,Giornata n. 31,Ospiti,V,1.0,Juventus,5.0,1.0,1,1,46.0,20.0,4,0,2021-2022
28,Udinese,2022-04-03,Giornata n. 31,Casa,V,5.0,Cagliari,24.0,11.0,0,0,51.0,20.0,2,0,2021-2022
30,Empoli,2022-04-03,Giornata n. 31,Ospiti,P,0.0,Fiorentina,4.0,1.0,0,0,39.0,19.0,3,1,2021-2022
30,Juventus,2022-04-03,Giornata n. 31,Casa,P,0.0,Inter,22.0,5.0,0,0,54.0,10.0,4,1,2021-2022
29,Bologna,2022-04-04,Giornata n. 31,Ospiti,N,0.0,Milan,8.0,4.0,0,0,47.0,10.0,2,0,2021-2022
30,Milan,2022-04-04,Giornata n. 31,Casa,N,0.0,Bologna,33.0,7.0,0,0,53.0,11.0,0,0,2021-2022
30,Hellas Verona,2022-04-04,Giornata n. 31,Casa,V,1.0,Genoa,7.0,4.0,0,0,46.0,17.0,4,0,2021-2022
30,Genoa,2022-04-04,Giornata n. 31,Ospiti,P,0.0,Hellas Verona,7.0,4.0,0,0,54.0,15.0,3,0,2021-2022
31,Hellas Verona,2022-04-09,Giornata n. 32,Ospiti,P,0.0,Inter,9.0,3.0,0,0,52.0,8.0,0,0,2021-2022
31,Empoli,2022-04-09,Giornata n. 32,Casa,N,0.0,Spezia,15.0,4.0,0,0,57.0,10.0,2,0,2021-2022
31,Cagliari,2022-04-09,Giornata n. 32,Casa,P,1.0,Juventus,4.0,1.0,0,0,41.0,19.0,1,0,2021-2022
31,Spezia,2022-04-09,Giornata n. 32,Ospiti,N,0.0,Empoli,11.0,4.0,0,0,43.0,21.0,2,0,2021-2022
31,Juventus,2022-04-09,Giornata n. 32,Ospiti,V,2.0,Cagliari,20.0,7.0,0,0,59.0,10.0,0,0,2021-2022
30,Inter,2022-04-09,Giornata n. 32,Casa,V,2.0,Hellas Verona,18.0,6.0,0,0,48.0,14.0,2,0,2021-2022
31,Napoli,2022-04-10,Giornata n. 32,Casa,P,2.0,Fiorentina,15.0,3.0,0,0,50.0,14.0,0,0,2021-2022
31,Lazio,2022-04-10,Giornata n. 32,Ospiti,V,4.0,Genoa,17.0,11.0,0,0,56.0,9.0,1,0,2021-2022
30,Torino,2022-04-10,Giornata n. 32,Casa,N,0.0,Milan,14.0,3.0,0,0,43.0,19.0,2,0,2021-2022
30,Atalanta,2022-04-10,Giornata n. 32,Ospiti,P,1.0,Sassuolo,15.0,4.0,0,0,49.0,15.0,1,0,2021-2022
29,Udinese,2022-04-10,Giornata n. 32,Ospiti,V,2.0,Venezia,15.0,4.0,1,1,48.0,14.0,2,0,2021-2022
31,Roma,2022-04-10,Giornata n. 32,Casa,V,2.0,Salernitana,17.0,7.0,0,0,66.0,19.0,5,0,2021-2022
31,Sassuolo,2022-04-10,Giornata n. 32,Casa,V,2.0,Atalanta,14.0,7.0,0,0,51.0,19.0,2,0,2021-2022
30,Fiorentina,2022-04-10,Giornata n. 32,Ospiti,V,3.0,Napoli,11.0,4.0,0,0,50.0,19.0,3,0,2021-2022
29,Salernitana,2022-04-10,Giornata n. 32,Ospiti,P,1.0,Roma,6.0,3.0,0,0,34.0,25.0,8,0,2021-2022
31,Genoa,2022-04-10,Giornata n. 32,Casa,P,1.0,Lazio,15.0,4.0,0,0,44.0,9.0,0,0,2021-2022
30,Venezia,2022-04-10,Giornata n. 32,Casa,P,1.0,Udinese,9.0,4.0,0,0,52.0,16.0,7,0,2021-2022
31,Milan,2022-04-10,Giornata n. 32,Ospiti,N,0.0,Torino,14.0,4.0,0,0,57.0,8.0,2,0,2021-2022
31,Sampdoria,2022-04-11,Giornata n. 32,Ospiti,P,0.0,Bologna,9.0,2.0,0,0,47.0,12.0,2,0,2021-2022
30,Bologna,2022-04-11,Giornata n. 32,Casa,V,2.0,Sampdoria,19.0,4.0,0,0,53.0,12.0,1,0,2021-2022
32,Spezia,2022-04-15,Giornata n. 33,Casa,P,1.0,Inter,11.0,3.0,0,0,34.0,13.0,2,0,2021-2022
31,Inter,2022-04-15,Giornata n. 33,Ospiti,V,3.0,Spezia,23.0,7.0,0,0,66.0,12.0,0,0,2021-2022
32,Milan,2022-04-15,Giornata n. 33,Casa,V,2.0,Genoa,10.0,5.0,0,0,58.0,11.0,1,0,2021-2022
32,Genoa,2022-04-15,Giornata n. 33,Ospiti,P,0.0,Milan,7.0,1.0,0,0,42.0,22.0,2,0,2021-2022
31,Torino,2022-04-16,Giornata n. 33,Ospiti,N,1.0,Lazio,12.0,4.0,0,0,52.0,12.0,2,0,2021-2022
32,Sassuolo,2022-04-16,Giornata n. 33,Ospiti,P,0.0,Cagliari,8.0,2.0,0,0,63.0,11.0,2,0,2021-2022
32,Lazio,2022-04-16,Giornata n. 33,Casa,N,1.0,Torino,10.0,4.0,0,0,48.0,10.0,1,0,2021-2022
