,calciatore,data,giorno,competizione,girone,stadio,risultato,squadra,avversario,f inz,ruolo,min,reti,assist,rigori,rig t,tiri,tiri.1,amm.,esp.,tocchi,press,cntrs,int,blocchi,xg,npxg,xa,sca,gca,compl.,"tent,",% compl.,prog.,controlli palla,prog.,vinti,tent.,report partita
14,Jeremie Boga,12-12-2021,Dom,Serie A,Giornata n. 17,Casa,V 2–1,Sassuolo,Lazio,No,"LW,LM",11,0,0,0,0,0,0,0,0,7,3,1,0,0,0.0,0.0,0.0,0,0,4,5,800,0,6,0,0,1,Report partita
15,Jeremie Boga,19-12-2021,Dom,Serie A,Giornata n. 18,Ospiti,N 2–2,Sassuolo,Fiorentina,No,LM,26,0,0,0,0,1,0,0,0,12,2,0,0,0,0.1,0.1,0.0,0,0,7,9,778,0,13,5,1,3,Report partita
16,Jeremie Boga,22-12-2021,Mer,Serie A,Giornata n. 19,Casa,P 0–3,Sassuolo,Bologna,Sì,LW,45,0,0,0,0,0,0,0,0,29,4,1,0,2,0.0,0.0,0.1,1,0,19,21,905,3,24,3,2,2,Report partita
19,Jeremie Boga,06-02-2022,Dom,Serie A,Giornata n. 24,Casa,P 1–2,Atalanta,Cagliari,No,LM,33,0,0,0,0,0,0,0,0,25,6,0,0,0,0.0,0.0,0.0,0,0,17,20,850,0,21,7,1,1,Report partita
21,Jeremie Boga,13-02-2022,Dom,Serie A,Giornata n. 25,Casa,N 1–1,Atalanta,Juventus,Sì,FW,89,0,0,0,0,4,0,0,0,70,8,1,1,0,0.4,0.4,0.1,6,0,44,52,846,5,62,19,2,3,Report partita
23,Jeremie Boga,20-02-2022,Dom,Serie A,Giornata n. 26,Ospiti,P 0–1,Atalanta,Fiorentina,Sì,FW,80,0,0,0,0,0,0,0,0,37,14,0,0,0,0.0,0.0,0.0,1,0,17,23,739,0,29,3,2,4,Report partita
25,Jeremie Boga,28-02-2022,Lun,Serie A,Giornata n. 27,Casa,V 4–0,Atalanta,Sampdoria,Sì,LW,59,0,0,0,0,2,2,0,0,48,8,0,1,1,0.1,0.1,0.0,3,0,36,41,878,2,43,13,2,3,Report partita
26,Jeremie Boga,05-03-2022,Sab,Serie A,Giornata n. 28,Ospiti,P 0–1,Atalanta,Roma,No,"LW,AM",31,0,0,0,0,0,0,0,0,24,2,0,0,2,0.0,0.0,0.0,1,0,18,19,947,2,24,4,3,4,Report partita
28,Jeremie Boga,13-03-2022,Dom,Serie A,Giornata n. 29,Casa,N 0–0,Atalanta,Genoa,No,"WB,LM",45,0,0,0,0,0,0,0,0,33,3,1,0,0,0.0,0.0,0.0,1,0,18,26,692,3,21,3,0,2,Report partita
31,Jeremie Boga,03-04-2022,Dom,Serie A,Giornata n. 31,Casa,P 1–3,Atalanta,Napoli,No,WB,45,0,0,0,0,4,1,0,0,37,6,0,1,2,0.3,0.3,0.0,0,0,20,24,833,4,25,5,2,5,Report partita
33,Jeremie Boga,10-04-2022,Dom,Serie A,Giornata n. 32,Ospiti,P 1–2,Atalanta,Sassuolo,Sì,"AM,FW",56,0,0,0,0,1,0,0,0,30,13,0,0,0,0.0,0.0,0.2,2,0,13,24,542,3,23,7,3,5,Report partita
35,Jeremie Boga,18-04-2022,Lun,Serie A,Giornata n. 33,Casa,P 1–2,Atalanta,Hellas Verona,Sì,AM,55,0,0,0,0,1,0,0,0,34,7,1,1,1,0.0,0.0,0.1,8,0,17,25,680,5,36,7,9,10,Report partita
36,Jeremie Boga,23-04-2022,Sab,Serie A,Giornata n. 34,Ospiti,V 3–1,Atalanta,Venezia,No,FW,15,0,0,0,0,1,0,0,0,6,2,0,0,0,0.0,0.0,0.0,0,0,2,3,667,0,6,2,0,0,Report partita
37,Jeremie Boga,27-04-2022,Mer,Serie A,Giornata n. 20,Casa,N 4–4,Atalanta,Torino,No,LW,23,0,0,0,0,1,1,0,0,16,7,0,0,0,0.1,0.1,0.1,1,0,10,11,909,2,13,4,0,0,Report partita
38,Jeremie Boga,02-05-2022,Lun,Serie A,Giornata n. 35,Casa,N 1–1,Atalanta,Salernitana,Sì,"LW,RW",90,0,0,0,0,1,0,0,0,65,13,1,0,0,0.0,0.0,0.1,5,0,43,55,782,9,65,14,7,9,Report partita
39,Jeremie Boga,08-05-2022,Dom,Serie A,Giornata n. 36,Ospiti,V 3–1,Atalanta,Spezia,No,"AM,WB",32,0,0,0,0,2,0,0,0,26,3,1,0,0,0.1,0.1,0.0,3,0,16,19,842,0,25,4,2,3,Report partita
40,Jeremie Boga,15-05-2022,Dom,Serie A,Giornata n. 37,Ospiti,P 0–2,Atalanta,Milan,No,FW,21,0,0,0,0,1,0,0,0,19,3,0,0,0,0.1,0.1,0.0,2,0,14,16,875,1,18,6,0,2,Report partita
41,Jeremie Boga,21-05-2022,Sab,Serie A,Giornata n. 38,Casa,P 0–1,Atalanta,Empoli,Sì,"FW,WB",90,0,0,0,0,3,1,0,0,83,8,2,0,2,0.1,0.1,1.0,12,0,58,68,853,10,67,22,2,7,Report partita
0,Robin Gosens,21-08-2021,Sab,Serie A,Giornata n. 1,Ospiti,V 2–1,Atalanta,Torino,Sì,"WB,AM",82,0,0,0,0,2,0,0,0,54,6,3,1,0,0.2,0.2,0.1,2,0,34,44,773,5,27,1,0,0,Report partita
1,Robin Gosens,28-08-2021,Sab,Serie A,Giornata n. 2,Casa,N 0–0,Atalanta,Bologna,Sì,WB,90,0,0,0,0,4,2,1,0,74,16,2,2,4,0.2,0.2,0.1,2,0,52,63,825,11,44,7,0,1,Report partita
5,Robin Gosens,11-09-2021,Sab,Serie A,Giornata n. 3,Casa,P 1–2,Atalanta,Fiorentina,No,WB,41,0,0,0,0,3,0,1,0,27,5,0,1,0,0.4,0.4,0.0,2,1,16,20,800,4,14,1,1,1,Report partita
7,Robin Gosens,18-09-2021,Sab,Serie A,Giornata n. 4,Ospiti,V 1–0,Atalanta,Salernitana,Sì,WB,89,0,0,0,0,2,1,0,0,51,5,1,1,0,0.1,0.1,0.2,1,0,39,47,830,6,20,0,0,0,Report partita
8,Robin Gosens,21-09-2021,Mar,Serie A,Giornata n. 5,Casa,V 2–1,Atalanta,Sassuolo,Sì,WB,68,1,0,0,0,1,1,0,0,42,8,0,4,2,0.5,0.5,0.0,1,0,31,36,861,4,29,3,0,0,Report partita
9,Robin Gosens,25-09-2021,Sab,Serie A,Giornata n. 6,Ospiti,N 2–2,Atalanta,Inter,Sì,WB,90,0,0,0,0,3,0,0,0,62,8,0,2,0,0.1,0.1,0.0,4,0,42,50,840,5,42,2,0,1,Report partita
12,Robin Gosens,04-03-2022,Ven,Serie A,Giornata n. 28,Casa,V 5–0,Inter,Salernitana,No,WB,29,0,1,0,0,1,1,0,0,22,4,2,0,0,0.1,0.1,0.4,3,1,15,18,833,2,13,2,0,0,Report partita
14,Robin Gosens,13-03-2022,Dom,Serie A,Giornata n. 29,Ospiti,N 1–1,Inter,Torino,No,WB,45,0,0,0,0,2,0,1,0,31,5,1,0,1,0.2,0.2,0.0,0,0,21,25,840,4,18,1,0,0,Report partita
15,Robin Gosens,19-03-2022,Sab,Serie A,Giornata n. 30,Casa,N 1–1,Inter,Fiorentina,No,WB,11,0,0,0,0,0,0,0,0,14,1,0,0,0,0.0,0.0,0.0,1,0,10,13,769,0,10,0,0,0,Report partita
16,Robin Gosens,03-04-2022,Dom,Serie A,Giornata n. 31,Ospiti,V 1–0,Inter,Juventus,No,WB,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,1,00,0,0,0,0,0,Report partita
17,Robin Gosens,09-04-2022,Sab,Serie A,Giornata n. 32,Casa,V 2–0,Inter,Hellas Verona,No,"WB,FW",32,0,0,0,0,1,0,0,0,21,8,0,0,2,0.0,0.0,0.0,0,0,13,16,813,0,14,2,1,1,Report partita
18,Robin Gosens,15-04-2022,Ven,Serie A,Giornata n. 33,Ospiti,V 3–1,Inter,Spezia,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
20,Robin Gosens,23-04-2022,Sab,Serie A,Giornata n. 34,Casa,V 3–1,Inter,Roma,No,WB,19,0,0,0,0,0,0,0,0,10,3,0,0,0,0.0,0.0,0.0,0,0,10,10,1000,0,6,0,0,0,Report partita
22,Robin Gosens,01-05-2022,Dom,Serie A,Giornata n. 35,Ospiti,V 2–1,Inter,Udinese,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
23,Robin Gosens,06-05-2022,Ven,Serie A,Giornata n. 36,Casa,V 4–2,Inter,Empoli,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
25,Robin Gosens,15-05-2022,Dom,Serie A,Giornata n. 37,Ospiti,V 3–1,Inter,Cagliari,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
26,Robin Gosens,22-05-2022,Dom,Serie A,Giornata n. 38,Casa,V 3–0,Inter,Sampdoria,No,WB,32,0,0,0,0,0,0,0,0,33,5,0,2,2,0.0,0.0,0.0,0,0,21,29,724,3,19,2,0,0,Report partita
0,Marco Sportiello,21-08-2021,Sab,Serie A,Giornata n. 1,Ospiti,V 2–1,Atalanta,Torino,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
1,Marco Sportiello,28-08-2021,Sab,Serie A,Giornata n. 2,Casa,N 0–0,Atalanta,Bologna,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
2,Marco Sportiello,11-09-2021,Sab,Serie A,Giornata n. 3,Casa,P 1–2,Atalanta,Fiorentina,Sì,GK,90,0,0,0,0,0,0,0,0,19,0,0,0,0,0.0,0.0,0.0,0,0,16,18,889,0,12,0,0,0,Report partita
4,Marco Sportiello,18-09-2021,Sab,Serie A,Giornata n. 4,Ospiti,V 1–0,Atalanta,Salernitana,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
5,Marco Sportiello,21-09-2021,Mar,Serie A,Giornata n. 5,Casa,V 2–1,Atalanta,Sassuolo,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
6,Marco Sportiello,25-09-2021,Sab,Serie A,Giornata n. 6,Ospiti,N 2–2,Atalanta,Inter,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
8,Marco Sportiello,03-10-2021,Dom,Serie A,Giornata n. 7,Casa,P 2–3,Atalanta,Milan,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
9,Marco Sportiello,17-10-2021,Dom,Serie A,Giornata n. 8,Ospiti,V 4–1,Atalanta,Empoli,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
11,Marco Sportiello,24-10-2021,Dom,Serie A,Giornata n. 9,Casa,N 1–1,Atalanta,Udinese,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
