,team1,date,matchday,stadium,result,goals,team2,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards
11,Torino,2021-11-06,Giornata n. 12,Ospiti,P,0,Spezia,10.0,1.0,0,0,59.0,19.0,3,0
11,Cagliari,2021-11-06,Giornata n. 12,Casa,P,1,Atalanta,7.0,1.0,0,0,38.0,16.0,1,0
11,Spezia,2021-11-06,Giornata n. 12,Casa,V,1,Torino,7.0,3.0,0,0,41.0,16.0,3,0
11,Juventus,2021-11-06,Giornata n. 12,Casa,V,1,Fiorentina,13.0,3.0,0,0,50.0,17.0,2,0
11,Roma,2021-11-07,Giornata n. 12,Ospiti,P,2,Venezia,28.0,8.0,0,0,61.0,19.0,2,0
11,Inter,2021-11-07,Giornata n. 12,Ospiti,N,1,Milan,12.0,0.0,1,2,49.0,11.0,0,0
11,Sassuolo,2021-11-07,Giornata n. 12,Ospiti,P,2,Udinese,10.0,4.0,0,0,62.0,15.0,3,0
11,Milan,2021-11-07,Giornata n. 12,Casa,N,1,Inter,16.0,4.0,0,0,51.0,17.0,1,0
11,Hellas Verona,2021-11-07,Giornata n. 12,Ospiti,N,1,Napoli,11.0,3.0,0,0,42.0,18.0,7,2
11,Udinese,2021-11-07,Giornata n. 12,Casa,V,3,Sassuolo,13.0,2.0,0,0,38.0,14.0,3,1
11,Venezia,2021-11-07,Giornata n. 12,Casa,V,3,Roma,12.0,6.0,1,1,39.0,13.0,2,0
11,Bologna,2021-11-07,Giornata n. 12,Ospiti,V,2,Sampdoria,14.0,6.0,0,0,53.0,14.0,1,0
11,Napoli,2021-11-07,Giornata n. 12,Casa,N,1,Hellas Verona,16.0,1.0,0,0,58.0,16.0,2,0
11,Lazio,2021-11-07,Giornata n. 12,Casa,V,3,Salernitana,17.0,5.0,0,0,60.0,8.0,1,0
11,Sampdoria,2021-11-07,Giornata n. 12,Casa,P,1,Bologna,10.0,4.0,0,0,47.0,16.0,4,0
11,Salernitana,2021-11-07,Giornata n. 12,Ospiti,P,0,Lazio,5.0,0.0,0,0,40.0,14.0,2,0
12,Spezia,2021-11-20,Giornata n. 13,Ospiti,P,2,Atalanta,10.0,5.0,0,0,50.0,13.0,3,0
12,Lazio,2021-11-20,Giornata n. 13,Casa,P,0,Juventus,8.0,1.0,0,0,57.0,12.0,3,0
12,Milan,2021-11-20,Giornata n. 13,Ospiti,P,3,Fiorentina,16.0,6.0,0,0,55.0,13.0,1,0
12,Juventus,2021-11-20,Giornata n. 13,Ospiti,V,2,Lazio,9.0,3.0,2,2,43.0,16.0,1,0
12,Fiorentina,2021-11-20,Giornata n. 13,Casa,V,4,Milan,9.0,5.0,0,0,45.0,7.0,1,0
12,Atalanta,2021-11-20,Giornata n. 13,Casa,V,5,Spezia,17.0,8.0,1,1,50.0,11.0,2,0
12,Cagliari,2021-11-21,Giornata n. 13,Ospiti,N,2,Sassuolo,10.0,3.0,1,1,42.0,11.0,2,0
12,Inter,2021-11-21,Giornata n. 13,Casa,V,3,Napoli,16.0,6.0,1,1,44.0,18.0,4,0
12,Salernitana,2021-11-21,Giornata n. 13,Casa,P,0,Sampdoria,18.0,3.0,0,0,55.0,12.0,0,0
12,Bologna,2021-11-21,Giornata n. 13,Casa,P,0,Venezia,24.0,6.0,0,0,67.0,6.0,0,0
12,Venezia,2021-11-21,Giornata n. 13,Ospiti,V,1,Bologna,8.0,6.0,0,0,33.0,11.0,3,0
12,Sassuolo,2021-11-21,Giornata n. 13,Casa,N,2,Cagliari,19.0,3.0,1,1,58.0,13.0,1,0
12,Sampdoria,2021-11-21,Giornata n. 13,Ospiti,V,2,Salernitana,13.0,6.0,0,0,45.0,22.0,3,0
12,Napoli,2021-11-21,Giornata n. 13,Ospiti,P,2,Inter,9.0,3.0,0,0,56.0,19.0,3,0
12,Roma,2021-11-21,Giornata n. 13,Ospiti,V,2,Genoa,18.0,3.0,0,0,59.0,15.0,2,0
12,Genoa,2021-11-21,Giornata n. 13,Casa,P,0,Roma,1.0,1.0,0,0,41.0,12.0,3,0
12,Torino,2021-11-22,Giornata n. 13,Casa,V,2,Udinese,14.0,3.0,0,0,51.0,20.0,1,0
12,Udinese,2021-11-22,Giornata n. 13,Ospiti,P,1,Torino,18.0,7.0,0,0,49.0,21.0,3,0
12,Hellas Verona,2021-11-22,Giornata n. 13,Casa,V,2,Empoli,22.0,4.0,0,0,56.0,8.0,1,0
12,Empoli,2021-11-22,Giornata n. 13,Ospiti,P,1,Hellas Verona,9.0,3.0,0,0,44.0,14.0,3,0
13,Cagliari,2021-11-26,Giornata n. 14,Casa,N,1,Salernitana,19.0,3.0,0,0,57.0,16.0,3,0
13,Salernitana,2021-11-26,Giornata n. 14,Ospiti,N,1,Cagliari,8.0,2.0,0,0,43.0,10.0,1,0
13,Juventus,2021-11-27,Giornata n. 14,Casa,P,0,Atalanta,15.0,2.0,0,0,59.0,16.0,4,0
13,Venezia,2021-11-27,Giornata n. 14,Casa,P,0,Inter,6.0,1.0,0,0,44.0,13.0,2,0
13,Atalanta,2021-11-27,Giornata n. 14,Ospiti,V,1,Juventus,7.0,1.0,0,0,41.0,23.0,5,0
13,Inter,2021-11-27,Giornata n. 14,Ospiti,V,2,Venezia,26.0,10.0,1,1,56.0,8.0,0,0
13,Sampdoria,2021-11-27,Giornata n. 14,Casa,V,3,Hellas Verona,15.0,6.0,0,0,42.0,16.0,4,0
13,Empoli,2021-11-27,Giornata n. 14,Casa,V,2,Fiorentina,17.0,5.0,0,0,51.0,18.0,1,0
13,Hellas Verona,2021-11-27,Giornata n. 14,Ospiti,P,1,Sampdoria,15.0,4.0,0,0,58.0,17.0,1,0
13,Fiorentina,2021-11-27,Giornata n. 14,Ospiti,P,1,Empoli,16.0,7.0,0,0,49.0,11.0,1,0
13,Bologna,2021-11-28,Giornata n. 14,Ospiti,V,1,Spezia,16.0,4.0,1,1,57.0,12.0,1,0
13,Udinese,2021-11-28,Giornata n. 14,Casa,N,0,Genoa,16.0,3.0,0,0,43.0,19.0,3,0
13,Roma,2021-11-28,Giornata n. 14,Casa,V,1,Torino,10.0,2.0,0,0,32.0,8.0,2,0
13,Sassuolo,2021-11-28,Giornata n. 14,Ospiti,V,3,Milan,15.0,5.0,0,0,50.0,8.0,2,0
13,Spezia,2021-11-28,Giornata n. 14,Casa,P,0,Bologna,14.0,6.0,0,0,43.0,17.0,3,0
13,Napoli,2021-11-28,Giornata n. 14,Casa,V,4,Lazio,18.0,8.0,0,0,62.0,12.0,2,0
13,Torino,2021-11-28,Giornata n. 14,Ospiti,P,0,Roma,18.0,3.0,0,0,68.0,11.0,1,0
13,Lazio,2021-11-28,Giornata n. 14,Ospiti,P,0,Napoli,6.0,2.0,0,0,38.0,15.0,4,0
13,Genoa,2021-11-28,Giornata n. 14,Ospiti,N,0,Udinese,9.0,2.0,0,0,57.0,11.0,4,0
13,Milan,2021-11-28,Giornata n. 14,Casa,P,1,Sassuolo,15.0,2.0,0,0,50.0,15.0,4,1
14,Juventus,2021-11-30,Giornata n. 15,Ospiti,V,2,Salernitana,17.0,7.0,0,1,73.0,11.0,1,0
14,Cagliari,2021-11-30,Giornata n. 15,Ospiti,N,0,Hellas Verona,12.0,3.0,0,0,32.0,14.0,2,0
14,Atalanta,2021-11-30,Giornata n. 15,Casa,V,4,Venezia,19.0,6.0,0,0,58.0,12.0,0,0
14,Venezia,2021-11-30,Giornata n. 15,Ospiti,P,0,Atalanta,8.0,4.0,0,0,42.0,12.0,1,0
14,Hellas Verona,2021-11-30,Giornata n. 15,Casa,N,0,Cagliari,15.0,6.0,0,0,68.0,17.0,3,0
14,Fiorentina,2021-11-30,Giornata n. 15,Casa,V,3,Sampdoria,17.0,7.0,0,0,60.0,6.0,0,0
14,Sampdoria,2021-11-30,Giornata n. 15,Ospiti,P,1,Fiorentina,11.0,4.0,0,0,40.0,17.0,3,0
14,Salernitana,2021-11-30,Giornata n. 15,Casa,P,0,Juventus,4.0,0.0,0,0,27.0,15.0,1,0
14,Sassuolo,2021-12-01,Giornata n. 15,Casa,N,2,Napoli,9.0,7.0,0,0,50.0,11.0,4,0
14,Napoli,2021-12-01,Giornata n. 15,Ospiti,N,2,Sassuolo,9.0,4.0,0,0,50.0,20.0,2,0
14,Genoa,2021-12-01,Giornata n. 15,Casa,P,0,Milan,11.0,3.0,0,0,42.0,15.0,2,0
14,Bologna,2021-12-01,Giornata n. 15,Casa,V,1,Roma,6.0,3.0,0,0,42.0,9.0,3,0
14,Spezia,2021-12-01,Giornata n. 15,Ospiti,P,0,Inter,7.0,4.0,0,0,37.0,14.0,2,0
14,Milan,2021-12-01,Giornata n. 15,Ospiti,V,3,Genoa,18.0,5.0,0,0,58.0,16.0,1,0
14,Inter,2021-12-01,Giornata n. 15,Casa,V,2,Spezia,30.0,10.0,1,1,63.0,19.0,1,0
14,Roma,2021-12-01,Giornata n. 15,Ospiti,P,0,Bologna,13.0,5.0,0,0,58.0,18.0,4,0
14,Empoli,2021-12-02,Giornata n. 15,Ospiti,N,2,Torino,17.0,5.0,0,0,59.0,17.0,3,0
14,Lazio,2021-12-02,Giornata n. 15,Casa,N,4,Udinese,13.0,5.0,0,0,62.0,11.0,3,1
14,Udinese,2021-12-02,Giornata n. 15,Ospiti,N,4,Lazio,13.0,5.0,0,0,38.0,12.0,5,2
14,Torino,2021-12-02,Giornata n. 15,Casa,N,2,Empoli,10.0,3.0,0,0,41.0,8.0,1,1
15,Milan,2021-12-04,Giornata n. 16,Casa,V,2,Salernitana,22.0,7.0,0,0,70.0,11.0,1,0
15,Inter,2021-12-04,Giornata n. 16,Ospiti,V,3,Roma,10.0,4.0,0,0,66.0,7.0,1,0
15,Salernitana,2021-12-04,Giornata n. 16,Ospiti,P,0,Milan,7.0,2.0,0,0,30.0,11.0,2,0
15,Napoli,2021-12-04,Giornata n. 16,Casa,P,2,Atalanta,15.0,4.0,0,0,55.0,19.0,2,0
15,Roma,2021-12-04,Giornata n. 16,Casa,P,0,Inter,9.0,1.0,0,0,34.0,12.0,3,0
15,Atalanta,2021-12-04,Giornata n. 16,Ospiti,V,3,Napoli,21.0,7.0,0,0,45.0,21.0,3,0
15,Bologna,2021-12-05,Giornata n. 16,Casa,P,2,Fiorentina,8.0,3.0,0,0,37.0,12.0,3,0
15,Sassuolo,2021-12-05,Giornata n. 16,Ospiti,N,2,Spezia,20.0,5.0,0,0,65.0,10.0,3,0
15,Juventus,2021-12-05,Giornata n. 16,Casa,V,2,Genoa,27.0,12.0,0,0,70.0,15.0,3,0
15,Sampdoria,2021-12-05,Giornata n. 16,Casa,P,1,Lazio,18.0,5.0,0,0,48.0,16.0,4,0
15,Spezia,2021-12-05,Giornata n. 16,Casa,N,2,Sassuolo,9.0,4.0,0,0,35.0,15.0,4,0
15,Hellas Verona,2021-12-05,Giornata n. 16,Ospiti,V,4,Venezia,15.0,5.0,1,1,56.0,15.0,2,0
15,Fiorentina,2021-12-05,Giornata n. 16,Ospiti,V,3,Bologna,5.0,2.0,1,1,63.0,16.0,3,0
15,Lazio,2021-12-05,Giornata n. 16,Ospiti,V,3,Sampdoria,6.0,5.0,0,0,52.0,10.0,3,1
15,Genoa,2021-12-05,Giornata n. 16,Ospiti,P,0,Juventus,0.0,0.0,0,0,30.0,8.0,1,0
15,Venezia,2021-12-05,Giornata n. 16,Casa,P,3,Hellas Verona,9.0,5.0,0,0,44.0,12.0,2,1
15,Torino,2021-12-06,Giornata n. 16,Ospiti,N,1,Cagliari,8.0,3.0,0,0,48.0,28.0,4,0
15,Cagliari,2021-12-06,Giornata n. 16,Casa,N,1,Torino,16.0,2.0,0,0,52.0,12.0,2,0
15,Empoli,2021-12-06,Giornata n. 16,Casa,V,3,Udinese,22.0,8.0,0,0,57.0,15.0,4,0
15,Udinese,2021-12-06,Giornata n. 16,Ospiti,P,1,Empoli,19.0,8.0,0,0,43.0,20.0,3,0
16,Sampdoria,2021-12-10,Giornata n. 17,Ospiti,V,3,Genoa,14.0,5.0,0,0,46.0,18.0,2,0
16,Genoa,2021-12-10,Giornata n. 17,Casa,P,1,Sampdoria,12.0,2.0,0,0,54.0,15.0,2,0
16,Milan,2021-12-11,Giornata n. 17,Ospiti,N,1,Udinese,12.0,1.0,0,0,66.0,11.0,2,0
16,Udinese,2021-12-11,Giornata n. 17,Casa,N,1,Milan,11.0,6.0,0,0,34.0,21.0,2,1
16,Juventus,2021-12-11,Giornata n. 17,Ospiti,N,1,Venezia,20.0,6.0,0,0,60.0,13.0,2,0
16,Venezia,2021-12-11,Giornata n. 17,Casa,N,1,Juventus,13.0,4.0,0,0,40.0,20.0,4,0
16,Salernitana,2021-12-11,Giornata n. 17,Ospiti,P,0,Fiorentina,11.0,6.0,0,0,30.0,12.0,1,0
16,Fiorentina,2021-12-11,Giornata n. 17,Casa,V,4,Salernitana,17.0,9.0,0,0,70.0,10.0,1,0
16,Empoli,2021-12-12,Giornata n. 17,Ospiti,V,1,Napoli,12.0,5.0,0,0,40.0,14.0,1,0
16,Cagliari,2021-12-12,Giornata n. 17,Ospiti,P,0,Inter,5.0,2.0,0,0,25.0,15.0,2,0
16,Bologna,2021-12-12,Giornata n. 17,Ospiti,P,1,Torino,7.0,4.0,1,1,51.0,19.0,4,0
16,Torino,2021-12-12,Giornata n. 17,Casa,V,2,Bologna,16.0,7.0,0,0,49.0,18.0,2,0
16,Atalanta,2021-12-12,Giornata n. 17,Ospiti,V,2,Hellas Verona,14.0,6.0,0,0,47.0,11.0,1,0
16,Inter,2021-12-12,Giornata n. 17,Casa,V,4,Cagliari,23.0,14.0,0,1,75.0,9.0,1,0
16,Lazio,2021-12-12,Giornata n. 17,Ospiti,P,1,Sassuolo,6.0,2.0,0,0,41.0,12.0,2,0
16,Sassuolo,2021-12-12,Giornata n. 17,Casa,V,2,Lazio,17.0,6.0,0,0,59.0,9.0,1,1
16,Hellas Verona,2021-12-12,Giornata n. 17,Casa,P,1,Atalanta,19.0,3.0,0,0,53.0,14.0,2,0
16,Napoli,2021-12-12,Giornata n. 17,Casa,P,0,Empoli,30.0,6.0,0,0,60.0,8.0,0,0
16,Spezia,2021-12-13,Giornata n. 17,Ospiti,P,0,Roma,8.0,2.0,0,0,48.0,8.0,1,0
16,Roma,2021-12-13,Giornata n. 17,Casa,V,2,Spezia,12.0,5.0,0,0,52.0,13.0,4,1
17,Genoa,2021-12-17,Giornata n. 18,Ospiti,P,1,Lazio,4.0,2.0,0,0,45.0,11.0,3,0
17,Inter,2021-12-17,Giornata n. 18,Ospiti,V,5,Salernitana,23.0,8.0,0,0,65.0,12.0,2,0
17,Salernitana,2021-12-17,Giornata n. 18,Casa,P,0,Inter,10.0,2.0,0,0,35.0,11.0,1,0
17,Lazio,2021-12-17,Giornata n. 18,Casa,V,3,Genoa,11.0,5.0,0,0,55.0,9.0,0,0
17,Roma,2021-12-18,Giornata n. 18,Ospiti,V,4,Atalanta,8.0,5.0,0,0,29.0,18.0,3,0
17,Udinese,2021-12-18,Giornata n. 18,Ospiti,V,4,Cagliari,10.0,5.0,0,0,45.0,15.0,2,0
17,Atalanta,2021-12-18,Giornata n. 18,Casa,P,1,Roma,17.0,6.0,0,0,71.0,11.0,1,0
17,Bologna,2021-12-18,Giornata n. 18,Casa,P,0,Juventus,11.0,3.0,0,0,57.0,10.0,1,0
17,Cagliari,2021-12-18,Giornata n. 18,Casa,P,0,Udinese,5.0,2.0,0,0,55.0,12.0,4,1
17,Juventus,2021-12-18,Giornata n. 18,Ospiti,V,2,Bologna,11.0,7.0,0,0,43.0,20.0,1,0
17,Fiorentina,2021-12-19,Giornata n. 18,Casa,N,2,Sassuolo,23.0,8.0,0,0,57.0,7.0,3,1
17,Sassuolo,2021-12-19,Giornata n. 18,Ospiti,N,2,Fiorentina,8.0,4.0,0,0,43.0,18.0,5,0
17,Venezia,2021-12-19,Giornata n. 18,Ospiti,N,1,Sampdoria,12.0,1.0,0,0,50.0,20.0,1,0
17,Milan,2021-12-19,Giornata n. 18,Casa,P,0,Napoli,12.0,2.0,0,0,48.0,16.0,0,0
17,Torino,2021-12-19,Giornata n. 18,Casa,V,1,Hellas Verona,8.0,1.0,0,0,66.0,15.0,1,0
17,Spezia,2021-12-19,Giornata n. 18,Casa,N,1,Empoli,9.0,2.0,0,0,34.0,24.0,3,0
17,Napoli,2021-12-19,Giornata n. 18,Ospiti,V,1,Milan,11.0,2.0,0,0,52.0,21.0,2,0
17,Sampdoria,2021-12-19,Giornata n. 18,Casa,N,1,Venezia,18.0,7.0,0,0,50.0,10.0,2,0
17,Hellas Verona,2021-12-19,Giornata n. 18,Ospiti,P,0,Torino,8.0,2.0,0,0,34.0,6.0,2,1
17,Empoli,2021-12-19,Giornata n. 18,Ospiti,N,1,Spezia,22.0,7.0,0,0,66.0,12.0,2,0
18,Atalanta,2021-12-21,Giornata n. 19,Ospiti,N,0,Genoa,17.0,3.0,0,0,67.0,16.0,1,0
18,Cagliari,2021-12-21,Giornata n. 19,Ospiti,P,0,Juventus,6.0,1.0,0,0,37.0,18.0,3,0
18,Genoa,2021-12-21,Giornata n. 19,Casa,N,0,Atalanta,1.0,0.0,0,0,33.0,16.0,2,0
18,Juventus,2021-12-21,Giornata n. 19,Casa,V,2,Cagliari,15.0,4.0,0,0,63.0,18.0,0,0
18,Milan,2021-12-22,Giornata n. 19,Ospiti,V,4,Empoli,18.0,8.0,0,0,44.0,16.0,2,0
18,Bologna,2021-12-22,Giornata n. 19,Ospiti,V,3,Sassuolo,9.0,5.0,0,0,41.0,14.0,3,0
18,Spezia,2021-12-22,Giornata n. 19,Ospiti,V,1,Napoli,8.0,0.0,0,0,35.0,13.0,3,0
18,Sassuolo,2021-12-22,Giornata n. 19,Casa,P,0,Bologna,13.0,5.0,0,0,59.0,15.0,1,0
18,Torino,2021-12-22,Giornata n. 19,Ospiti,P,0,Inter,12.0,3.0,0,0,46.0,19.0,0,0
18,Hellas Verona,2021-12-22,Giornata n. 19,Casa,N,1,Fiorentina,7.0,2.0,0,0,40.0,16.0,2,0
18,Inter,2021-12-22,Giornata n. 19,Casa,V,1,Torino,15.0,3.0,0,0,54.0,12.0,1,0
18,Roma,2021-12-22,Giornata n. 19,Casa,N,1,Sampdoria,15.0,4.0,0,0,54.0,6.0,0,0
18,Fiorentina,2021-12-22,Giornata n. 19,Ospiti,N,1,Hellas Verona,11.0,1.0,0,0,60.0,5.0,1,0
18,Sampdoria,2021-12-22,Giornata n. 19,Ospiti,N,1,Roma,9.0,2.0,0,0,46.0,10.0,3,0
18,Venezia,2021-12-22,Giornata n. 19,Casa,P,1,Lazio,10.0,2.0,0,0,47.0,13.0,3,1
18,Lazio,2021-12-22,Giornata n. 19,Ospiti,V,3,Venezia,7.0,4.0,0,0,53.0,12.0,3,0
18,Empoli,2021-12-22,Giornata n. 19,Casa,P,2,Milan,15.0,4.0,1,1,56.0,18.0,1,0
18,Napoli,2021-12-22,Giornata n. 19,Casa,P,0,Spezia,27.0,6.0,0,0,65.0,15.0,2,0
19,Sassuolo,2022-01-06,Giornata n. 20,Casa,N,1,Genoa,28.0,7.0,0,0,74.0,8.0,3,0
19,Spezia,2022-01-06,Giornata n. 20,Casa,P,1,Hellas Verona,9.0,3.0,0,0,40.0,13.0,3,1
19,Hellas Verona,2022-01-06,Giornata n. 20,Ospiti,V,2,Spezia,22.0,5.0,0,0,60.0,11.0,2,0
19,Lazio,2022-01-06,Giornata n. 20,Casa,N,3,Empoli,22.0,8.0,0,1,62.0,14.0,4,0
19,Napoli,2022-01-06,Giornata n. 20,Ospiti,N,1,Juventus,16.0,4.0,0,0,56.0,12.0,1,0
19,Sampdoria,2022-01-06,Giornata n. 20,Casa,P,1,Cagliari,4.0,2.0,0,0,49.0,14.0,1,1
19,Cagliari,2022-01-06,Giornata n. 20,Ospiti,V,2,Sampdoria,15.0,7.0,0,0,51.0,17.0,3,0
19,Roma,2022-01-06,Giornata n. 20,Ospiti,P,1,Milan,11.0,5.0,0,0,45.0,20.0,7,2
19,Genoa,2022-01-06,Giornata n. 20,Ospiti,N,1,Sassuolo,4.0,1.0,0,0,26.0,12.0,0,0
19,Empoli,2022-01-06,Giornata n. 20,Ospiti,N,3,Lazio,10.0,3.0,1,1,38.0,12.0,4,0
19,Milan,2022-01-06,Giornata n. 20,Casa,V,3,Roma,17.0,3.0,1,2,55.0,6.0,2,0
19,Juventus,2022-01-06,Giornata n. 20,Casa,N,1,Napoli,22.0,5.0,0,0,44.0,8.0,2,0
20,Roma,2022-01-09,Giornata n. 21,Casa,P,3,Juventus,19.0,6.0,0,1,53.0,13.0,3,0
20,Sassuolo,2022-01-09,Giornata n. 21,Ospiti,V,5,Empoli,24.0,12.0,1,1,55.0,17.0,3,0
20,Milan,2022-01-09,Giornata n. 21,Ospiti,V,3,Venezia,17.0,6.0,1,1,62.0,15.0,3,0
18,Udinese,2022-01-09,Giornata n. 21,Casa,P,2,Atalanta,8.0,4.0,0,0,40.0,10.0,2,0
20,Spezia,2022-01-09,Giornata n. 21,Ospiti,V,1,Genoa,17.0,9.0,0,0,46.0,17.0,3,0
18,Salernitana,2022-01-09,Giornata n. 21,Ospiti,V,2,Hellas Verona,8.0,4.0,1,1,30.0,12.0,3,0
20,Napoli,2022-01-09,Giornata n. 21,Casa,V,1,Sampdoria,22.0,5.0,0,0,69.0,13.0,0,0
20,Sampdoria,2022-01-09,Giornata n. 21,Ospiti,P,0,Napoli,11.0,1.0,0,0,31.0,12.0,2,0
19,Venezia,2022-01-09,Giornata n. 21,Casa,P,0,Milan,10.0,3.0,0,0,38.0,11.0,1,1
20,Juventus,2022-01-09,Giornata n. 21,Ospiti,V,4,Roma,14.0,5.0,0,0,47.0,12.0,4,1
19,Atalanta,2022-01-09,Giornata n. 21,Ospiti,V,6,Udinese,21.0,7.0,0,0,60.0,12.0,2,0
20,Hellas Verona,2022-01-09,Giornata n. 21,Casa,P,1,Salernitana,24.0,7.0,0,0,70.0,13.0,1,1
20,Empoli,2022-01-09,Giornata n. 21,Casa,P,1,Sassuolo,15.0,4.0,0,0,45.0,13.0,2,1
19,Inter,2022-01-09,Giornata n. 21,Casa,V,2,Lazio,17.0,5.0,0,0,60.0,11.0,1,0
20,Lazio,2022-01-09,Giornata n. 21,Ospiti,P,1,Inter,5.0,2.0,0,0,40.0,17.0,4,0
20,Genoa,2022-01-09,Giornata n. 21,Casa,P,0,Spezia,15.0,2.0,0,0,54.0,17.0,3,0
19,Fiorentina,2022-01-10,Giornata n. 21,Ospiti,P,0,Torino,11.0,4.0,0,0,55.0,12.0,2,0
19,Torino,2022-01-10,Giornata n. 21,Casa,V,4,Fiorentina,9.0,6.0,0,0,45.0,19.0,2,0
19,Bologna,2022-01-11,Giornata n. 21,Ospiti,P,1,Cagliari,10.0,3.0,0,0,47.0,19.0,2,0
20,Cagliari,2022-01-11,Giornata n. 21,Casa,V,2,Bologna,13.0,4.0,0,0,53.0,14.0,3,0
21,Lazio,2022-01-15,Giornata n. 22,Ospiti,V,3,Salernitana,15.0,8.0,0,0,73.0,16.0,3,0
19,Salernitana,2022-01-15,Giornata n. 22,Casa,P,0,Lazio,7.0,1.0,0,0,27.0,12.0,2,0
20,Torino,2022-01-15,Giornata n. 22,Ospiti,V,2,Sampdoria,20.0,12.0,0,0,63.0,14.0,2,0
19,Udinese,2022-01-15,Giornata n. 22,Ospiti,P,0,Juventus,16.0,3.0,0,0,34.0,10.0,2,0
21,Sampdoria,2022-01-15,Giornata n. 22,Casa,P,1,Torino,11.0,3.0,0,0,37.0,13.0,0,0
21,Juventus,2022-01-15,Giornata n. 22,Casa,V,2,Udinese,14.0,4.0,0,0,66.0,14.0,1,0
21,Hellas Verona,2022-01-16,Giornata n. 22,Ospiti,V,4,Sassuolo,20.0,5.0,1,1,45.0,18.0,4,0
20,Venezia,2022-01-16,Giornata n. 22,Casa,N,1,Empoli,14.0,3.0,0,0,50.0,16.0,3,0
20,Inter,2022-01-16,Giornata n. 22,Ospiti,N,0,Atalanta,11.0,3.0,0,0,63.0,12.0,2,0
21,Cagliari,2022-01-16,Giornata n. 22,Ospiti,P,0,Roma,8.0,2.0,0,0,44.0,20.0,4,0
20,Atalanta,2022-01-16,Giornata n. 22,Casa,N,0,Inter,12.0,6.0,0,0,37.0,15.0,2,0
21,Roma,2022-01-16,Giornata n. 22,Casa,V,1,Cagliari,14.0,6.0,1,1,56.0,15.0,3,0
21,Sassuolo,2022-01-16,Giornata n. 22,Casa,P,2,Hellas Verona,14.0,5.0,0,0,55.0,6.0,2,0
21,Empoli,2022-01-16,Giornata n. 22,Ospiti,N,1,Venezia,18.0,6.0,0,0,50.0,19.0,5,0
21,Napoli,2022-01-17,Giornata n. 22,Ospiti,V,2,Bologna,14.0,5.0,0,0,61.0,11.0,1,0
21,Spezia,2022-01-17,Giornata n. 22,Ospiti,V,2,Milan,10.0,6.0,0,0,40.0,18.0,5,0
20,Bologna,2022-01-17,Giornata n. 22,Casa,P,0,Napoli,12.0,5.0,0,0,39.0,10.0,3,0
20,Fiorentina,2022-01-17,Giornata n. 22,Casa,V,6,Genoa,21.0,11.0,0,1,73.0,12.0,1,0
21,Milan,2022-01-17,Giornata n. 22,Casa,P,1,Spezia,24.0,8.0,0,1,60.0,13.0,2,0
21,Genoa,2022-01-17,Giornata n. 22,Ospiti,P,0,Fiorentina,3.0,0.0,0,0,27.0,19.0,3,0
22,Hellas Verona,2022-01-21,Giornata n. 23,Casa,V,2,Bologna,14.0,6.0,0,0,57.0,21.0,2,0
21,Bologna,2022-01-21,Giornata n. 23,Ospiti,P,1,Hellas Verona,8.0,2.0,0,0,43.0,9.0,4,0
20,Udinese,2022-01-22,Giornata n. 23,Ospiti,N,0,Genoa,2.0,0.0,0,0,48.0,18.0,4,0
21,Inter,2022-01-22,Giornata n. 23,Casa,V,2,Venezia,24.0,12.0,0,0,71.0,14.0,3,0
21,Venezia,2022-01-22,Giornata n. 23,Ospiti,P,1,Inter,3.0,3.0,0,0,29.0,10.0,4,0
21,Atalanta,2022-01-22,Giornata n. 23,Ospiti,N,0,Lazio,6.0,2.0,0,0,39.0,17.0,3,0
22,Genoa,2022-01-22,Giornata n. 23,Casa,N,0,Udinese,10.0,2.0,0,0,52.0,26.0,4,1
22,Lazio,2022-01-22,Giornata n. 23,Casa,N,0,Atalanta,9.0,1.0,0,0,61.0,10.0,0,0
20,Salernitana,2022-01-23,Giornata n. 23,Ospiti,P,1,Napoli,1.0,1.0,0,0,19.0,14.0,4,1
22,Spezia,2022-01-23,Giornata n. 23,Casa,V,1,Sampdoria,7.0,2.0,0,0,40.0,25.0,2,0
21,Torino,2022-01-23,Giornata n. 23,Casa,N,1,Sassuolo,21.0,6.0,0,0,50.0,25.0,3,0
22,Juventus,2022-01-23,Giornata n. 23,Ospiti,N,0,Milan,8.0,0.0,0,0,53.0,22.0,2,0
21,Fiorentina,2022-01-23,Giornata n. 23,Ospiti,N,1,Cagliari,14.0,5.0,0,1,59.0,15.0,3,1
22,Sassuolo,2022-01-23,Giornata n. 23,Ospiti,N,1,Torino,6.0,1.0,0,0,50.0,18.0,3,0
22,Sampdoria,2022-01-23,Giornata n. 23,Ospiti,P,0,Spezia,8.0,0.0,0,0,60.0,11.0,4,1
22,Cagliari,2022-01-23,Giornata n. 23,Casa,N,1,Fiorentina,11.0,1.0,0,1,41.0,24.0,3,0
22,Roma,2022-01-23,Giornata n. 23,Ospiti,V,4,Empoli,16.0,7.0,0,0,42.0,17.0,2,0
22,Milan,2022-01-23,Giornata n. 23,Casa,N,0,Juventus,14.0,4.0,0,0,47.0,18.0,2,0
22,Napoli,2022-01-23,Giornata n. 23,Casa,V,4,Salernitana,24.0,12.0,2,2,81.0,9.0,0,0
