,team1,date,matchday,stadium,result,goals,team2,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards
22,Sampdoria,2019-02-10,Giornata n. 23,Casa,P,0,Frosinone,15.0,7.0,0,0,72.0,9.0,3,0
22,Sassuolo,2019-02-10,Giornata n. 23,Casa,P,0,Juventus,10.0,2.0,0,0,50.0,19.0,3,0
22,Milan,2019-02-10,Giornata n. 23,Casa,V,3,Cagliari,17.0,10.0,0,0,52.0,18.0,0,0
22,Frosinone,2019-02-10,Giornata n. 23,Ospiti,V,1,Sampdoria,4.0,1.0,0,0,28.0,24.0,3,0
22,Atalanta,2019-02-10,Giornata n. 23,Casa,V,2,SPAL,14.0,4.0,0,0,62.0,14.0,1,0
22,SPAL,2019-02-10,Giornata n. 23,Ospiti,P,1,Atalanta,7.0,2.0,0,0,38.0,12.0,3,0
22,Bologna,2019-02-10,Giornata n. 23,Casa,N,1,Genoa,14.0,3.0,0,0,63.0,18.0,2,0
22,Udinese,2019-02-10,Giornata n. 23,Ospiti,P,0,Torino,13.0,2.0,0,1,41.0,22.0,3,1
22,Genoa,2019-02-10,Giornata n. 23,Ospiti,N,1,Bologna,14.0,5.0,0,0,37.0,16.0,2,0
23,Juventus,2019-02-15,Giornata n. 24,Casa,V,3,Frosinone,17.0,9.0,0,0,60.0,15.0,2,0
23,Frosinone,2019-02-15,Giornata n. 24,Ospiti,P,0,Juventus,12.0,1.0,0,0,40.0,20.0,3,0
23,Atalanta,2019-02-16,Giornata n. 24,Casa,P,1,Milan,14.0,5.0,0,0,59.0,13.0,1,0
23,Milan,2019-02-16,Giornata n. 24,Ospiti,V,3,Atalanta,7.0,3.0,0,0,41.0,11.0,2,0
23,Parma,2019-02-16,Giornata n. 24,Ospiti,P,1,Cagliari,8.0,3.0,0,0,41.0,15.0,1,0
23,Cagliari,2019-02-16,Giornata n. 24,Casa,V,2,Parma,16.0,3.0,0,0,59.0,22.0,4,1
23,Chievo,2019-02-17,Giornata n. 24,Ospiti,P,0,Udinese,19.0,7.0,0,0,58.0,22.0,4,0
23,SPAL,2019-02-17,Giornata n. 24,Casa,P,1,Fiorentina,9.0,4.0,0,0,52.0,14.0,3,0
23,Napoli,2019-02-17,Giornata n. 24,Casa,N,0,Torino,25.0,9.0,0,0,64.0,19.0,5,0
23,Fiorentina,2019-02-17,Giornata n. 24,Ospiti,V,4,SPAL,22.0,6.0,1,1,48.0,15.0,4,0
23,Inter,2019-02-17,Giornata n. 24,Casa,V,2,Sampdoria,16.0,6.0,0,0,48.0,12.0,3,0
23,Empoli,2019-02-17,Giornata n. 24,Casa,V,3,Sassuolo,7.0,3.0,0,0,35.0,11.0,1,0
23,Udinese,2019-02-17,Giornata n. 24,Casa,V,1,Chievo,12.0,5.0,0,1,42.0,15.0,5,0
23,Sampdoria,2019-02-17,Giornata n. 24,Ospiti,P,1,Inter,13.0,2.0,0,0,52.0,10.0,1,0
23,Sassuolo,2019-02-17,Giornata n. 24,Ospiti,P,0,Empoli,7.0,2.0,0,0,65.0,11.0,3,0
23,Torino,2019-02-17,Giornata n. 24,Ospiti,N,0,Napoli,10.0,1.0,0,0,36.0,15.0,3,0
23,Genoa,2019-02-17,Giornata n. 24,Casa,V,2,Lazio,19.0,7.0,0,0,45.0,17.0,3,0
23,Lazio,2019-02-17,Giornata n. 24,Ospiti,P,1,Genoa,7.0,4.0,0,0,55.0,12.0,2,0
23,Bologna,2019-02-18,Giornata n. 24,Ospiti,P,1,Roma,20.0,7.0,0,0,50.0,17.0,5,0
23,Roma,2019-02-18,Giornata n. 24,Casa,V,2,Bologna,14.0,3.0,1,1,50.0,16.0,3,0
24,Milan,2019-02-22,Giornata n. 25,Casa,V,3,Empoli,12.0,7.0,0,0,58.0,19.0,1,0
24,Empoli,2019-02-22,Giornata n. 25,Ospiti,P,0,Milan,9.0,1.0,0,0,42.0,13.0,1,0
24,Roma,2019-02-23,Giornata n. 25,Ospiti,V,3,Frosinone,14.0,5.0,0,0,56.0,11.0,2,0
24,Atalanta,2019-02-23,Giornata n. 25,Ospiti,P,0,Torino,11.0,3.0,0,0,63.0,19.0,1,0
24,Frosinone,2019-02-23,Giornata n. 25,Casa,P,2,Roma,11.0,5.0,0,0,44.0,21.0,2,0
24,Torino,2019-02-23,Giornata n. 25,Casa,V,2,Atalanta,17.0,8.0,0,0,37.0,19.0,2,0
24,Napoli,2019-02-24,Giornata n. 25,Ospiti,V,4,Parma,17.0,5.0,0,0,67.0,7.0,1,0
24,Genoa,2019-02-24,Giornata n. 25,Ospiti,N,0,Chievo,9.0,1.0,0,0,48.0,23.0,3,0
24,Cagliari,2019-02-24,Giornata n. 25,Ospiti,P,0,Sampdoria,10.0,1.0,0,0,40.0,17.0,2,0
24,Juventus,2019-02-24,Giornata n. 25,Ospiti,V,1,Bologna,6.0,4.0,0,0,50.0,17.0,2,0
24,SPAL,2019-02-24,Giornata n. 25,Ospiti,N,1,Sassuolo,6.0,1.0,1,1,48.0,20.0,1,0
24,Chievo,2019-02-24,Giornata n. 25,Casa,N,0,Genoa,11.0,5.0,0,0,52.0,23.0,2,0
24,Parma,2019-02-24,Giornata n. 25,Casa,P,0,Napoli,11.0,2.0,0,0,33.0,14.0,2,0
24,Fiorentina,2019-02-24,Giornata n. 25,Casa,N,3,Inter,13.0,1.0,1,1,48.0,13.0,2,0
24,Bologna,2019-02-24,Giornata n. 25,Casa,P,0,Juventus,16.0,2.0,0,0,50.0,14.0,2,0
24,Sampdoria,2019-02-24,Giornata n. 25,Casa,V,1,Cagliari,18.0,4.0,1,1,60.0,8.0,1,0
24,Inter,2019-02-24,Giornata n. 25,Ospiti,N,3,Fiorentina,7.0,3.0,1,1,52.0,17.0,4,0
24,Sassuolo,2019-02-24,Giornata n. 25,Casa,N,1,SPAL,6.0,1.0,0,0,52.0,19.0,4,1
25,Cagliari,2019-03-01,Giornata n. 26,Casa,V,2,Inter,12.0,4.0,0,1,40.0,14.0,5,0
25,Inter,2019-03-01,Giornata n. 26,Ospiti,P,1,Cagliari,21.0,5.0,0,0,60.0,11.0,3,0
25,Sassuolo,2019-03-02,Giornata n. 26,Ospiti,P,0,Milan,14.0,4.0,0,0,55.0,9.0,0,1
25,Milan,2019-03-02,Giornata n. 26,Casa,V,1,Sassuolo,11.0,3.0,0,0,45.0,21.0,3,0
25,Parma,2019-03-02,Giornata n. 26,Ospiti,N,3,Empoli,8.0,7.0,0,0,38.0,16.0,3,0
25,Roma,2019-03-02,Giornata n. 26,Ospiti,P,0,Lazio,15.0,3.0,0,0,55.0,17.0,4,1
25,Empoli,2019-03-02,Giornata n. 26,Casa,N,3,Parma,18.0,7.0,1,1,62.0,10.0,1,0
24,Lazio,2019-03-02,Giornata n. 26,Casa,V,3,Roma,12.0,3.0,1,1,45.0,15.0,4,0
25,Genoa,2019-03-03,Giornata n. 26,Casa,N,0,Frosinone,20.0,4.0,0,0,65.0,16.0,2,0
25,Torino,2019-03-03,Giornata n. 26,Casa,V,3,Chievo,13.0,6.0,0,0,59.0,16.0,1,0
25,Chievo,2019-03-03,Giornata n. 26,Ospiti,P,0,Torino,10.0,4.0,0,0,41.0,29.0,4,0
25,Atalanta,2019-03-03,Giornata n. 26,Casa,V,3,Fiorentina,19.0,9.0,0,0,59.0,10.0,4,0
25,Sampdoria,2019-03-03,Giornata n. 26,Ospiti,V,2,SPAL,14.0,8.0,0,0,47.0,14.0,3,0
25,Napoli,2019-03-03,Giornata n. 26,Casa,P,1,Juventus,21.0,5.0,0,1,63.0,11.0,3,1
25,Bologna,2019-03-03,Giornata n. 26,Ospiti,P,1,Udinese,13.0,3.0,0,0,66.0,20.0,3,0
25,Fiorentina,2019-03-03,Giornata n. 26,Ospiti,P,1,Atalanta,10.0,3.0,0,0,41.0,18.0,2,0
25,SPAL,2019-03-03,Giornata n. 26,Casa,P,1,Sampdoria,14.0,2.0,0,0,53.0,14.0,2,1
25,Juventus,2019-03-03,Giornata n. 26,Ospiti,V,2,Napoli,6.0,3.0,0,0,37.0,16.0,5,1
25,Frosinone,2019-03-03,Giornata n. 26,Ospiti,N,0,Genoa,6.0,0.0,0,0,35.0,17.0,3,1
24,Udinese,2019-03-03,Giornata n. 26,Casa,V,2,Bologna,12.0,4.0,1,1,34.0,22.0,3,0
25,Udinese,2019-03-08,Giornata n. 27,Ospiti,P,1,Juventus,6.0,1.0,0,0,38.0,9.0,3,0
26,Juventus,2019-03-08,Giornata n. 27,Casa,V,4,Udinese,16.0,5.0,1,1,62.0,7.0,0,0
26,Genoa,2019-03-09,Giornata n. 27,Ospiti,P,0,Parma,13.0,1.0,0,0,59.0,14.0,1,0
26,Milan,2019-03-09,Giornata n. 27,Ospiti,V,2,Chievo,11.0,3.0,0,0,63.0,12.0,1,0
26,Chievo,2019-03-09,Giornata n. 27,Casa,P,1,Milan,8.0,1.0,0,0,37.0,21.0,3,0
26,Parma,2019-03-09,Giornata n. 27,Casa,V,1,Genoa,6.0,2.0,0,0,41.0,12.0,2,0
26,Sampdoria,2019-03-10,Giornata n. 27,Casa,P,1,Atalanta,13.0,5.0,1,1,49.0,15.0,2,0
26,Cagliari,2019-03-10,Giornata n. 27,Ospiti,P,0,Bologna,8.0,4.0,0,0,53.0,21.0,4,0
26,Inter,2019-03-10,Giornata n. 27,Casa,V,2,SPAL,14.0,3.0,0,0,54.0,17.0,3,0
26,SPAL,2019-03-10,Giornata n. 27,Ospiti,P,0,Inter,6.0,1.0,0,0,46.0,19.0,5,0
26,Sassuolo,2019-03-10,Giornata n. 27,Casa,N,1,Napoli,10.0,1.0,0,0,42.0,11.0,3,0
26,Atalanta,2019-03-10,Giornata n. 27,Ospiti,V,2,Sampdoria,14.0,5.0,0,0,51.0,14.0,2,0
26,Frosinone,2019-03-10,Giornata n. 27,Casa,P,1,Torino,13.0,5.0,0,0,46.0,17.0,2,0
26,Napoli,2019-03-10,Giornata n. 27,Ospiti,N,1,Sassuolo,9.0,4.0,0,0,58.0,10.0,2,0
26,Fiorentina,2019-03-10,Giornata n. 27,Casa,N,1,Lazio,13.0,1.0,0,0,53.0,9.0,3,0
26,Bologna,2019-03-10,Giornata n. 27,Casa,V,2,Cagliari,20.0,8.0,1,1,47.0,18.0,1,0
25,Lazio,2019-03-10,Giornata n. 27,Ospiti,N,1,Fiorentina,11.0,6.0,0,0,47.0,14.0,1,0
26,Torino,2019-03-10,Giornata n. 27,Ospiti,V,2,Frosinone,13.0,5.0,0,0,54.0,22.0,4,0
26,Empoli,2019-03-11,Giornata n. 27,Ospiti,P,1,Roma,6.0,1.0,0,0,45.0,12.0,1,0
26,Roma,2019-03-11,Giornata n. 27,Casa,V,2,Empoli,10.0,3.0,0,0,55.0,10.0,3,1
27,Fiorentina,2019-03-15,Giornata n. 28,Ospiti,P,1,Cagliari,9.0,2.0,0,0,50.0,14.0,2,0
27,Cagliari,2019-03-15,Giornata n. 28,Casa,V,2,Fiorentina,13.0,5.0,0,0,50.0,23.0,3,0
27,Torino,2019-03-16,Giornata n. 28,Casa,P,2,Bologna,20.0,7.0,0,0,55.0,15.0,4,1
27,Sampdoria,2019-03-16,Giornata n. 28,Ospiti,V,5,Sassuolo,16.0,9.0,0,0,57.0,12.0,1,0
27,Sassuolo,2019-03-16,Giornata n. 28,Casa,P,3,Sampdoria,19.0,5.0,0,0,43.0,11.0,1,0
27,SPAL,2019-03-16,Giornata n. 28,Casa,V,2,Roma,8.0,3.0,1,1,49.0,12.0,4,0
27,Roma,2019-03-16,Giornata n. 28,Ospiti,P,1,SPAL,16.0,3.0,1,1,51.0,19.0,5,0
27,Bologna,2019-03-16,Giornata n. 28,Ospiti,V,3,Torino,7.0,4.0,1,1,45.0,16.0,3,1
26,Udinese,2019-03-17,Giornata n. 28,Ospiti,P,2,Napoli,11.0,3.0,0,0,34.0,9.0,1,0
27,Frosinone,2019-03-17,Giornata n. 28,Ospiti,P,1,Empoli,13.0,3.0,0,0,52.0,20.0,2,0
27,Inter,2019-03-17,Giornata n. 28,Ospiti,V,3,Milan,13.0,4.0,1,1,44.0,14.0,3,0
27,Empoli,2019-03-17,Giornata n. 28,Casa,V,2,Frosinone,10.0,4.0,1,1,48.0,18.0,4,0
27,Genoa,2019-03-17,Giornata n. 28,Casa,V,2,Juventus,17.0,5.0,0,0,41.0,15.0,2,0
27,Atalanta,2019-03-17,Giornata n. 28,Casa,N,1,Chievo,15.0,5.0,0,0,72.0,13.0,1,0
27,Milan,2019-03-17,Giornata n. 28,Casa,P,2,Inter,11.0,5.0,0,0,56.0,19.0,4,0
26,Lazio,2019-03-17,Giornata n. 28,Casa,V,4,Parma,21.0,7.0,1,1,54.0,10.0,0,0
27,Juventus,2019-03-17,Giornata n. 28,Ospiti,P,0,Genoa,8.0,0.0,0,0,59.0,12.0,3,0
27,Napoli,2019-03-17,Giornata n. 28,Casa,V,4,Udinese,14.0,5.0,0,0,66.0,5.0,1,0
27,Chievo,2019-03-17,Giornata n. 28,Ospiti,N,1,Atalanta,9.0,2.0,0,0,28.0,26.0,7,0
27,Parma,2019-03-17,Giornata n. 28,Ospiti,P,1,Lazio,6.0,2.0,0,0,46.0,11.0,2,0
28,Cagliari,2019-03-29,Giornata n. 29,Ospiti,V,3,Chievo,8.0,3.0,0,0,52.0,16.0,3,0
28,Chievo,2019-03-29,Giornata n. 29,Casa,P,0,Cagliari,12.0,6.0,0,0,48.0,12.0,5,1
28,Genoa,2019-03-30,Giornata n. 29,Ospiti,P,0,Udinese,20.0,6.0,0,0,61.0,17.0,4,0
28,Milan,2019-03-30,Giornata n. 29,Ospiti,P,0,Sampdoria,9.0,5.0,0,0,55.0,12.0,4,0
28,Empoli,2019-03-30,Giornata n. 29,Ospiti,P,0,Juventus,7.0,0.0,0,0,56.0,17.0,0,0
28,Sampdoria,2019-03-30,Giornata n. 29,Casa,V,1,Milan,17.0,6.0,0,0,45.0,16.0,2,0
28,Juventus,2019-03-30,Giornata n. 29,Casa,V,1,Empoli,14.0,4.0,0,0,44.0,17.0,0,0
27,Udinese,2019-03-30,Giornata n. 29,Casa,V,2,Genoa,12.0,5.0,0,0,39.0,14.0,3,0
28,Inter,2019-03-31,Giornata n. 29,Casa,P,0,Lazio,18.0,6.0,0,0,66.0,12.0,0,0
28,SPAL,2019-03-31,Giornata n. 29,Ospiti,V,1,Frosinone,8.0,3.0,0,0,45.0,14.0,3,0
28,Atalanta,2019-03-31,Giornata n. 29,Ospiti,V,3,Parma,20.0,8.0,0,0,68.0,11.0,1,0
28,Torino,2019-03-31,Giornata n. 29,Ospiti,N,1,Fiorentina,9.0,1.0,0,0,56.0,9.0,2,0
27,Lazio,2019-03-31,Giornata n. 29,Ospiti,V,1,Inter,6.0,5.0,0,0,34.0,16.0,0,0
28,Bologna,2019-03-31,Giornata n. 29,Casa,V,2,Sassuolo,13.0,7.0,1,1,44.0,20.0,2,0
28,Parma,2019-03-31,Giornata n. 29,Casa,P,1,Atalanta,9.0,4.0,0,0,32.0,15.0,1,0
28,Napoli,2019-03-31,Giornata n. 29,Ospiti,V,4,Roma,20.0,10.0,0,0,60.0,14.0,2,0
28,Sassuolo,2019-03-31,Giornata n. 29,Ospiti,P,1,Bologna,10.0,3.0,0,0,56.0,20.0,3,0
28,Roma,2019-03-31,Giornata n. 29,Casa,P,1,Napoli,13.0,2.0,1,1,40.0,15.0,4,0
28,Frosinone,2019-03-31,Giornata n. 29,Casa,P,0,SPAL,23.0,6.0,0,0,55.0,19.0,3,0
28,Fiorentina,2019-03-31,Giornata n. 29,Casa,N,1,Torino,21.0,8.0,0,0,44.0,15.0,0,0
29,Cagliari,2019-04-02,Giornata n. 30,Casa,P,0,Juventus,9.0,0.0,0,0,45.0,18.0,3,0
29,Juventus,2019-04-02,Giornata n. 30,Ospiti,V,2,Cagliari,15.0,6.0,0,0,55.0,12.0,2,0
29,Milan,2019-04-02,Giornata n. 30,Casa,N,1,Udinese,17.0,5.0,0,0,56.0,16.0,0,0
28,Udinese,2019-04-02,Giornata n. 30,Ospiti,N,1,Milan,7.0,1.0,0,0,44.0,16.0,0,0
29,Genoa,2019-04-03,Giornata n. 30,Casa,P,0,Inter,6.0,2.0,0,0,24.0,14.0,2,1
29,Sampdoria,2019-04-03,Giornata n. 30,Ospiti,P,1,Torino,8.0,3.0,0,0,55.0,14.0,3,0
29,Empoli,2019-04-03,Giornata n. 30,Casa,V,2,Napoli,15.0,7.0,0,0,38.0,15.0,2,0
29,Napoli,2019-04-03,Giornata n. 30,Ospiti,P,1,Empoli,13.0,4.0,0,0,62.0,7.0,2,0
29,SPAL,2019-04-03,Giornata n. 30,Casa,V,1,Lazio,10.0,3.0,1,1,36.0,10.0,2,0
29,Frosinone,2019-04-03,Giornata n. 30,Casa,V,3,Parma,20.0,3.0,1,1,61.0,15.0,3,0
29,Roma,2019-04-03,Giornata n. 30,Casa,N,2,Fiorentina,15.0,4.0,0,0,50.0,15.0,3,0
29,Parma,2019-04-03,Giornata n. 30,Ospiti,P,2,Frosinone,12.0,4.0,1,1,39.0,19.0,4,0
28,Lazio,2019-04-03,Giornata n. 30,Ospiti,P,0,SPAL,12.0,4.0,0,0,64.0,17.0,5,0
29,Torino,2019-04-03,Giornata n. 30,Casa,V,2,Sampdoria,17.0,6.0,0,0,45.0,16.0,3,0
29,Fiorentina,2019-04-03,Giornata n. 30,Ospiti,N,2,Roma,12.0,4.0,0,0,50.0,17.0,4,0
29,Inter,2019-04-03,Giornata n. 30,Ospiti,V,4,Genoa,12.0,6.0,1,1,76.0,12.0,1,0
29,Sassuolo,2019-04-04,Giornata n. 30,Casa,V,4,Chievo,17.0,8.0,0,0,56.0,14.0,1,0
29,Atalanta,2019-04-04,Giornata n. 30,Casa,V,4,Bologna,20.0,6.0,0,0,51.0,12.0,2,0
29,Bologna,2019-04-04,Giornata n. 30,Ospiti,P,1,Atalanta,11.0,4.0,0,0,49.0,15.0,3,0
29,Chievo,2019-04-04,Giornata n. 30,Ospiti,P,0,Sassuolo,8.0,4.0,0,1,44.0,15.0,1,0
30,Juventus,2019-04-06,Giornata n. 31,Casa,V,2,Milan,11.0,4.0,1,1,47.0,22.0,2,0
30,Sampdoria,2019-04-06,Giornata n. 31,Casa,P,0,Roma,18.0,2.0,0,0,63.0,14.0,2,0
30,Torino,2019-04-06,Giornata n. 31,Ospiti,N,0,Parma,15.0,4.0,0,0,63.0,20.0,5,0
30,Milan,2019-04-06,Giornata n. 31,Ospiti,P,1,Juventus,15.0,4.0,0,0,53.0,16.0,2,0
30,Parma,2019-04-06,Giornata n. 31,Casa,N,0,Torino,6.0,1.0,0,0,37.0,21.0,4,0
30,Roma,2019-04-06,Giornata n. 31,Ospiti,V,1,Sampdoria,16.0,4.0,0,0,37.0,17.0,2,0
30,Cagliari,2019-04-07,Giornata n. 31,Casa,V,2,SPAL,17.0,9.0,0,0,54.0,19.0,4,0
30,Genoa,2019-04-07,Giornata n. 31,Ospiti,N,1,Napoli,12.0,4.0,0,0,26.0,10.0,0,1
29,Lazio,2019-04-07,Giornata n. 31,Casa,N,2,Sassuolo,22.0,6.0,1,1,58.0,16.0,2,0
30,Empoli,2019-04-07,Giornata n. 31,Ospiti,P,2,Udinese,15.0,5.0,0,0,63.0,10.0,4,0
30,Sassuolo,2019-04-07,Giornata n. 31,Ospiti,N,2,Lazio,5.0,2.0,0,0,42.0,11.0,1,0
30,Atalanta,2019-04-07,Giornata n. 31,Ospiti,N,0,Inter,8.0,0.0,0,0,45.0,14.0,2,0
30,Napoli,2019-04-07,Giornata n. 31,Casa,N,1,Genoa,23.0,9.0,0,0,74.0,11.0,2,0
30,Inter,2019-04-07,Giornata n. 31,Casa,N,0,Atalanta,11.0,4.0,0,0,55.0,12.0,1,0
30,Fiorentina,2019-04-07,Giornata n. 31,Casa,P,0,Frosinone,19.0,4.0,0,0,63.0,20.0,1,0
29,Udinese,2019-04-07,Giornata n. 31,Casa,V,3,Empoli,16.0,4.0,1,1,37.0,9.0,3,1
30,Frosinone,2019-04-07,Giornata n. 31,Ospiti,V,1,Fiorentina,11.0,3.0,0,0,37.0,18.0,4,0
30,SPAL,2019-04-07,Giornata n. 31,Ospiti,P,1,Cagliari,6.0,1.0,1,1,46.0,6.0,3,0
30,Bologna,2019-04-08,Giornata n. 31,Casa,V,3,Chievo,14.0,9.0,2,2,66.0,10.0,1,0
30,Chievo,2019-04-08,Giornata n. 31,Ospiti,P,0,Bologna,8.0,2.0,0,0,34.0,23.0,7,1
31,SPAL,2019-04-13,Giornata n. 32,Casa,V,2,Juventus,14.0,3.0,0,0,43.0,17.0,5,0
31,Juventus,2019-04-13,Giornata n. 32,Ospiti,P,1,SPAL,11.0,3.0,0,0,57.0,16.0,2,0
31,Roma,2019-04-13,Giornata n. 32,Casa,V,1,Udinese,16.0,4.0,0,0,55.0,11.0,2,0
30,Udinese,2019-04-13,Giornata n. 32,Ospiti,P,0,Roma,9.0,1.0,0,0,45.0,14.0,3,0
30,Lazio,2019-04-13,Giornata n. 32,Ospiti,P,0,Milan,11.0,4.0,0,0,47.0,20.0,2,0
31,Milan,2019-04-13,Giornata n. 32,Casa,V,1,Lazio,17.0,3.0,1,1,53.0,16.0,1,0
31,Cagliari,2019-04-14,Giornata n. 32,Ospiti,N,1,Torino,13.0,4.0,0,0,56.0,19.0,5,2
31,Chievo,2019-04-14,Giornata n. 32,Casa,P,1,Napoli,7.0,4.0,0,0,31.0,17.0,0,0
31,Sampdoria,2019-04-14,Giornata n. 32,Casa,V,2,Genoa,13.0,4.0,1,1,57.0,15.0,2,0
31,Sassuolo,2019-04-14,Giornata n. 32,Casa,N,0,Parma,20.0,5.0,0,0,71.0,7.0,3,0
31,Parma,2019-04-14,Giornata n. 32,Ospiti,N,0,Sassuolo,2.0,0.0,0,1,29.0,12.0,2,0
31,Torino,2019-04-14,Giornata n. 32,Casa,N,1,Cagliari,15.0,8.0,0,0,44.0,14.0,2,1
31,Inter,2019-04-14,Giornata n. 32,Ospiti,V,3,Frosinone,18.0,5.0,1,1,69.0,19.0,1,0
31,Frosinone,2019-04-14,Giornata n. 32,Casa,P,1,Inter,14.0,4.0,0,0,31.0,21.0,3,0
31,Fiorentina,2019-04-14,Giornata n. 32,Casa,N,0,Bologna,15.0,6.0,0,0,57.0,18.0,2,0
31,Genoa,2019-04-14,Giornata n. 32,Ospiti,P,0,Sampdoria,12.0,1.0,0,0,43.0,21.0,5,1
31,Napoli,2019-04-14,Giornata n. 32,Ospiti,V,3,Chievo,15.0,5.0,0,0,69.0,12.0,0,0
31,Bologna,2019-04-14,Giornata n. 32,Ospiti,N,0,Fiorentina,3.0,1.0,0,0,43.0,14.0,3,0
31,Atalanta,2019-04-15,Giornata n. 32,Casa,N,0,Empoli,47.0,17.0,0,0,60.0,9.0,1,0
31,Empoli,2019-04-15,Giornata n. 32,Ospiti,N,0,Atalanta,3.0,1.0,0,0,40.0,12.0,3,0
31,Lazio,2019-04-17,Giornata n. 25,Casa,V,2,Udinese,19.0,6.0,0,0,56.0,15.0,2,0
31,Udinese,2019-04-17,Giornata n. 25,Ospiti,P,0,Lazio,18.0,2.0,0,1,44.0,18.0,0,0
32,Roma,2019-04-20,Giornata n. 33,Ospiti,N,1,Inter,9.0,5.0,0,0,30.0,17.0,2,0
32,Cagliari,2019-04-20,Giornata n. 33,Casa,V,1,Frosinone,11.0,4.0,1,1,55.0,20.0,2,1
32,Milan,2019-04-20,Giornata n. 33,Ospiti,N,1,Parma,15.0,3.0,0,0,58.0,15.0,1,0
32,SPAL,2019-04-20,Giornata n. 33,Ospiti,V,4,Empoli,14.0,5.0,1,1,43.0,16.0,5,0
32,Udinese,2019-04-20,Giornata n. 33,Casa,N,1,Sassuolo,15.0,2.0,0,0,45.0,21.0,3,0
32,Torino,2019-04-20,Giornata n. 33,Ospiti,V,1,Genoa,9.0,2.0,0,0,52.0,24.0,4,0
32,Bologna,2019-04-20,Giornata n. 33,Casa,V,3,Sampdoria,11.0,5.0,0,0,37.0,19.0,2,0
32,Chievo,2019-04-20,Giornata n. 33,Ospiti,V,2,Lazio,10.0,7.0,0,0,46.0,24.0,4,0
32,Inter,2019-04-20,Giornata n. 33,Casa,N,1,Roma,21.0,5.0,0,0,70.0,9.0,1,0
32,Frosinone,2019-04-20,Giornata n. 33,Ospiti,P,0,Cagliari,12.0,1.0,0,0,45.0,19.0,1,0
32,Fiorentina,2019-04-20,Giornata n. 33,Ospiti,P,1,Juventus,13.0,3.0,0,0,39.0,9.0,1,0
32,Juventus,2019-04-20,Giornata n. 33,Casa,V,2,Fiorentina,18.0,4.0,0,0,61.0,20.0,0,0
32,Sampdoria,2019-04-20,Giornata n. 33,Ospiti,P,0,Bologna,12.0,2.0,0,0,63.0,12.0,4,0
32,Empoli,2019-04-20,Giornata n. 33,Casa,P,2,SPAL,16.0,5.0,0,0,57.0,16.0,3,0
32,Genoa,2019-04-20,Giornata n. 33,Casa,P,0,Torino,13.0,4.0,0,0,48.0,21.0,4,0
32,Parma,2019-04-20,Giornata n. 33,Casa,N,1,Milan,12.0,1.0,0,0,42.0,15.0,0,0
32,Sassuolo,2019-04-20,Giornata n. 33,Ospiti,N,1,Udinese,8.0,2.0,0,0,55.0,17.0,2,0
32,Lazio,2019-04-20,Giornata n. 33,Casa,P,1,Chievo,26.0,4.0,0,0,54.0,8.0,0,2
32,Napoli,2019-04-22,Giornata n. 33,Casa,P,1,Atalanta,17.0,6.0,0,0,46.0,14.0,3,0
32,Atalanta,2019-04-22,Giornata n. 33,Ospiti,V,2,Napoli,13.0,7.0,0,0,54.0,12.0,1,0
33,Cagliari,2019-04-27,Giornata n. 34,Ospiti,P,0,Roma,11.0,2.0,0,0,56.0,7.0,2,0
33,Bologna,2019-04-27,Giornata n. 34,Casa,V,3,Empoli,24.0,7.0,0,0,51.0,14.0,3,0
33,Juventus,2019-04-27,Giornata n. 34,Ospiti,N,1,Inter,10.0,3.0,0,0,45.0,12.0,3,0
33,Roma,2019-04-27,Giornata n. 34,Casa,V,3,Cagliari,20.0,10.0,0,0,44.0,8.0,1,0
33,Empoli,2019-04-27,Giornata n. 34,Ospiti,P,1,Bologna,6.0,3.0,0,0,49.0,15.0,2,0
33,Inter,2019-04-27,Giornata n. 34,Casa,N,1,Juventus,14.0,6.0,0,0,55.0,12.0,1,0
33,Torino,2019-04-28,Giornata n. 34,Casa,V,2,Milan,10.0,2.0,1,1,42.0,21.0,2,0
33,Napoli,2019-04-28,Giornata n. 34,Ospiti,V,2,Frosinone,18.0,9.0,0,0,67.0,17.0,1,0
33,Sampdoria,2019-04-28,Giornata n. 34,Casa,P,1,Lazio,14.0,4.0,0,0,55.0,13.0,5,1
33,Milan,2019-04-28,Giornata n. 34,Ospiti,P,0,Torino,13.0,3.0,0,0,58.0,23.0,6,1
33,SPAL,2019-04-28,Giornata n. 34,Casa,N,1,Genoa,11.0,4.0,0,0,56.0,15.0,3,0
33,Chievo,2019-04-28,Giornata n. 34,Casa,N,1,Parma,11.0,2.0,0,0,52.0,16.0,3,0
33,Lazio,2019-04-28,Giornata n. 34,Ospiti,V,2,Sampdoria,13.0,3.0,0,0,45.0,14.0,3,0
33,Frosinone,2019-04-28,Giornata n. 34,Casa,P,0,Napoli,14.0,5.0,0,0,33.0,27.0,3,0
33,Parma,2019-04-28,Giornata n. 34,Ospiti,N,1,Chievo,8.0,3.0,0,0,48.0,17.0,3,0
33,Genoa,2019-04-28,Giornata n. 34,Ospiti,N,1,SPAL,17.0,4.0,0,0,44.0,16.0,3,0
33,Atalanta,2019-04-29,Giornata n. 34,Casa,V,2,Udinese,15.0,7.0,1,1,62.0,8.0,0,0
